Date,Year,Month,Month_Name,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Is_Holiday,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Transient_Yield_Pct,Total_Rooms_Sold,Rooms_to_Capacity,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Total_Displacement_Cost,Displacement_Pressure,Demand_Tier,Demand_Tier_3,Rate_Strategy,Market_Occ_Pct,Market_ADR,ADR_Index,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index,Pace_vs_Prior_Year,Pace_Status
2023-04-09,2023,4,Apr,14,6,Sunday,1,,0,0,0,93,2,127,90,90,0,154.7,70.9,13923.0,70.9,183,37,83.2,63.29,154.7,14387.1,Low,Low,Low,Promotional,78.0,148.1,1.045,115.52,70.9,86.1,93.7,0.757,,
2023-04-10,2023,4,Apr,15,0,Monday,0,,0,0,0,57,1,163,187,163,24,178.2,100.0,29046.6,100.0,220,0,100.0,132.03,178.2,10157.4,Medium,High,Peak,Rack,92.1,159.02,1.121,146.46,93.6,89.1,95.9,0.976,,
2023-04-11,2023,4,Apr,15,1,Tuesday,0,,0,0,0,108,2,112,204,112,92,187.02,100.0,20946.24,100.0,220,0,100.0,95.21,187.02,20198.16,High,Peak,Peak,Rack,95.3,177.49,1.054,169.15,108.9,91.7,97.2,1.12,,
2023-04-12,2023,4,Apr,15,2,Wednesday,0,,0,0,0,220,5,0,189,0,189,184.73,0.0,0.0,,220,0,100.0,0.0,184.73,40640.6,Sold Out,High,Peak,Rack,93.2,170.29,1.085,158.71,99.6,89.9,92.3,1.079,,
2023-04-13,2023,4,Apr,15,3,Thursday,0,,0,0,0,220,5,0,187,0,187,191.38,0.0,0.0,,220,0,100.0,0.0,191.38,42103.6,Sold Out,High,Peak,Rack,94.9,182.99,1.046,173.66,90.9,78.1,87.2,1.042,,
2023-04-14,2023,4,Apr,15,4,Friday,0,,0,0,0,96,2,124,153,124,29,174.27,100.0,21609.48,100.0,220,0,100.0,98.22,174.27,16729.92,Medium,Moderate,Shoulder,Standard,96.2,167.64,1.04,161.27,88.6,79.1,89.0,0.996,,
2023-04-15,2023,4,Apr,15,5,Saturday,1,,0,0,0,52,1,168,123,123,0,164.94,73.2,20287.62,73.2,175,45,79.5,92.22,164.94,8576.88,Low,Moderate,Shoulder,Standard,76.4,145.92,1.13,111.48,87.4,77.9,88.5,0.988,,
2023-04-16,2023,4,Apr,15,6,Sunday,1,,0,0,0,52,1,168,88,88,0,156.83,52.4,13801.04,52.4,140,80,63.6,62.73,156.83,8155.16,Low,Low,Low,Promotional,59.2,139.13,1.127,82.36,87.1,79.0,90.4,0.963,,
2023-04-17,2023,4,Apr,16,0,Monday,0,,0,0,0,46,2,174,185,174,11,170.93,100.0,29741.82,100.0,220,0,100.0,135.19,170.93,7862.78,Medium,High,Peak,Rack,92.7,163.56,1.045,151.62,88.7,91.1,92.0,0.964,,
2023-04-18,2023,4,Apr,16,1,Tuesday,0,,0,0,0,37,1,183,178,178,0,181.37,97.3,32283.86,97.3,215,5,97.7,146.74,181.37,6710.69,Low,High,Peak,Rack,90.7,167.58,1.082,152.0,98.1,103.5,97.8,1.003,,
2023-04-19,2023,4,Apr,16,2,Wednesday,0,,0,0,0,0,0,220,179,179,0,185.82,81.4,33261.78,81.4,179,41,81.4,151.19,185.82,0.0,Low,High,Peak,Rack,76.0,175.92,1.056,133.7,123.7,111.6,102.2,1.21,,
2023-04-20,2023,4,Apr,16,3,Thursday,0,,0,0,0,0,0,220,182,182,0,166.72,82.7,30343.04,82.7,182,38,82.7,137.92,166.72,0.0,Low,High,Peak,Rack,78.1,150.06,1.111,117.2,149.7,120.3,104.4,1.434,,
2023-04-21,2023,4,Apr,16,4,Friday,0,,0,0,0,92,1,128,150,128,22,173.23,100.0,22173.44,100.0,220,0,100.0,100.79,173.23,15937.16,Medium,Moderate,Shoulder,Standard,94.6,165.52,1.047,156.58,150.3,119.4,103.5,1.452,,
2023-04-22,2023,4,Apr,16,5,Saturday,1,,0,0,0,220,6,0,153,0,153,180.6,0.0,0.0,,220,0,100.0,0.0,180.6,39732.0,Sold Out,Moderate,Shoulder,Standard,95.0,161.81,1.116,153.72,132.7,110.1,98.7,1.344,,
2023-04-23,2023,4,Apr,16,6,Sunday,1,,0,0,0,220,5,0,95,0,95,159.64,0.0,0.0,,220,0,100.0,0.0,159.64,35120.8,Sold Out,Low,Low,Promotional,92.7,148.5,1.075,137.66,120.1,103.6,94.9,1.266,,
2023-04-24,2023,4,Apr,17,0,Monday,0,,0,0,0,124,2,96,164,96,68,166.05,100.0,15940.8,100.0,220,0,100.0,72.46,166.05,20590.2,High,High,Peak,Rack,94.4,150.85,1.101,142.4,109.0,98.9,94.2,1.157,,
2023-04-25,2023,4,Apr,17,1,Tuesday,0,,0,0,0,95,2,125,218,125,93,175.14,100.0,21892.5,100.0,220,0,100.0,99.51,175.14,16638.3,High,Peak,Peak,Rack,93.2,160.46,1.091,149.55,101.4,99.8,95.9,1.057,,
2023-04-26,2023,4,Apr,17,2,Wednesday,0,,0,0,0,110,3,110,218,110,108,192.05,100.0,21125.5,100.0,220,0,100.0,96.03,192.05,21125.5,High,Peak,Peak,Rack,92.3,171.26,1.121,158.07,91.6,107.6,95.5,0.959,,
2023-04-27,2023,4,Apr,17,3,Thursday,0,,0,0,0,52,1,168,197,168,29,179.67,100.0,30184.56,100.0,220,0,100.0,137.2,179.67,9342.84,Medium,Peak,Peak,Rack,95.2,160.27,1.121,152.58,89.6,119.6,98.6,0.909,,
2023-04-28,2023,4,Apr,17,4,Friday,0,,0,0,0,0,0,220,135,135,0,160.55,61.4,21674.25,61.4,135,85,61.4,98.52,160.55,0.0,Low,Moderate,Shoulder,Standard,57.1,153.24,1.048,87.5,90.6,120.4,102.3,0.886,,
2023-04-29,2023,4,Apr,17,5,Saturday,1,,0,0,0,22,1,198,146,146,0,165.34,73.7,24139.64,73.7,168,52,76.4,109.73,165.34,3637.48,Low,Moderate,Shoulder,Standard,73.8,154.53,1.07,114.04,111.4,122.1,101.7,1.095,,
2023-04-30,2023,4,Apr,17,6,Sunday,1,,0,0,0,89,1,131,86,86,0,152.59,65.6,13122.74,65.6,175,45,79.5,59.65,152.59,13580.51,Low,Low,Low,Promotional,73.9,138.08,1.105,102.04,123.7,121.9,100.8,1.227,,
2023-05-01,2023,5,May,18,0,Monday,0,,0,0,0,220,5,0,210,0,210,170.63,0.0,0.0,,220,0,100.0,0.0,170.63,37538.6,Sold Out,Peak,Peak,Rack,93.4,158.78,1.075,148.3,110.0,109.5,96.2,1.143,,
2023-05-02,2023,5,May,18,1,Tuesday,0,,0,0,0,220,8,0,205,0,205,196.39,0.0,0.0,,220,0,100.0,0.0,196.39,43205.8,Sold Out,Peak,Peak,Rack,93.2,186.51,1.053,173.83,92.1,96.8,93.8,0.982,,
2023-05-03,2023,5,May,18,2,Wednesday,0,,0,0,0,208,5,12,203,12,191,190.5,100.0,2286.0,100.0,220,0,100.0,10.39,190.5,39624.0,High,Peak,Peak,Rack,92.5,177.07,1.076,163.79,78.1,84.9,94.0,0.831,,
2023-05-04,2023,5,May,18,3,Thursday,0,,0,0,0,86,3,134,176,134,42,179.17,100.0,24008.78,100.0,220,0,100.0,109.13,179.17,15408.62,High,High,Peak,Rack,95.9,166.06,1.079,159.25,73.3,81.4,98.3,0.746,,
2023-05-05,2023,5,May,18,4,Friday,0,,0,0,0,150,3,70,149,70,79,174.28,100.0,12199.6,100.0,220,0,100.0,55.45,174.28,26142.0,High,Moderate,Shoulder,Standard,95.4,159.54,1.092,152.2,64.0,77.3,98.5,0.65,,
2023-05-06,2023,5,May,18,5,Saturday,1,,0,0,0,79,1,141,157,141,16,176.39,100.0,24870.99,100.0,220,0,100.0,113.05,176.39,13934.81,Medium,Moderate,Shoulder,Standard,95.1,161.79,1.09,153.86,63.3,87.4,101.2,0.625,,
2023-05-07,2023,5,May,18,6,Sunday,1,,0,0,0,64,1,156,97,97,0,149.63,62.2,14514.11,62.2,161,59,73.2,65.97,149.63,9576.32,Low,Low,Low,Promotional,70.3,131.9,1.134,92.73,64.9,94.3,99.7,0.651,,
2023-05-08,2023,5,May,19,0,Monday,0,,0,0,0,71,2,149,197,149,48,177.07,100.0,26383.43,100.0,220,0,100.0,119.92,177.07,12571.97,High,Peak,Peak,Rack,94.4,159.25,1.112,150.33,86.1,98.1,100.3,0.858,,
2023-05-09,2023,5,May,19,1,Tuesday,0,,0,0,0,0,0,220,215,215,0,199.94,97.7,42987.1,97.7,215,5,97.7,195.4,199.94,0.0,Low,Peak,Peak,Rack,91.7,189.16,1.057,173.46,116.9,104.5,104.5,1.119,,
2023-05-10,2023,5,May,19,2,Wednesday,0,,0,0,0,119,2,101,218,101,117,189.53,100.0,19142.53,100.0,220,0,100.0,87.01,189.53,22554.07,High,Peak,Peak,Rack,96.4,169.2,1.12,163.11,129.6,103.9,102.4,1.266,,
2023-05-11,2023,5,May,19,3,Thursday,0,,0,0,0,119,2,101,191,101,90,179.99,100.0,18178.99,100.0,220,0,100.0,82.63,179.99,21418.81,High,High,Peak,Rack,93.2,164.61,1.093,153.42,124.9,99.1,102.1,1.223,,
2023-05-12,2023,5,May,19,4,Friday,0,OSU Graduation,1,0,0,204,3,16,218,16,202,202.22,100.0,3235.52,100.0,220,0,100.0,14.71,202.22,41252.88,High,Peak,Peak,Premium_Event,93.8,184.86,1.094,173.4,117.1,90.6,102.6,1.141,,
2023-05-13,2023,5,May,19,5,Saturday,1,OSU Graduation,1,0,0,139,3,81,218,81,137,204.74,100.0,16583.94,100.0,220,0,100.0,75.38,204.74,28458.86,High,Peak,Peak,Premium_Event,95.9,188.48,1.086,180.75,108.6,85.9,105.3,1.031,,
2023-05-14,2023,5,May,19,6,Sunday,1,OSU Graduation,1,0,0,99,2,121,218,121,97,194.91,100.0,23584.11,100.0,220,0,100.0,107.2,194.91,19296.09,High,Peak,Peak,Premium_Event,93.4,184.69,1.055,172.5,112.0,88.4,105.2,1.065,,
2023-05-15,2023,5,May,20,0,Monday,0,,0,0,0,64,1,156,178,156,22,179.09,100.0,27938.04,100.0,220,0,100.0,126.99,179.09,11461.76,Medium,High,Peak,Rack,96.0,158.61,1.129,152.27,113.0,99.6,106.3,1.063,,
2023-05-16,2023,5,May,20,1,Tuesday,0,,0,0,0,116,3,104,211,104,107,187.1,100.0,19458.4,100.0,220,0,100.0,88.45,187.1,21703.6,High,Peak,Peak,Rack,94.8,173.14,1.081,164.14,97.1,107.0,106.8,0.909,,
2023-05-17,2023,5,May,20,2,Wednesday,0,,0,0,0,115,4,105,195,105,90,179.19,100.0,18814.95,100.0,220,0,100.0,85.52,179.19,20606.85,High,Peak,Peak,Rack,96.0,159.38,1.124,153.0,97.7,113.6,104.5,0.935,,
2023-05-18,2023,5,May,20,3,Thursday,0,,0,0,0,79,1,141,180,141,39,188.73,100.0,26610.93,100.0,220,0,100.0,120.96,188.73,14909.67,High,High,Peak,Rack,94.1,174.28,1.083,164.0,103.4,114.1,103.3,1.001,,
2023-05-19,2023,5,May,20,4,Friday,0,,0,0,0,183,4,37,166,37,129,183.75,100.0,6798.75,100.0,220,0,100.0,30.9,183.75,33626.25,High,High,Peak,Rack,94.0,170.45,1.078,160.22,106.4,111.8,98.6,1.079,,
2023-05-20,2023,5,May,20,5,Saturday,1,,0,0,0,79,1,141,151,141,10,179.44,100.0,25301.04,100.0,220,0,100.0,115.0,179.44,14175.76,Low,Moderate,Shoulder,Standard,93.0,160.95,1.115,149.68,115.0,111.8,97.2,1.183,,
2023-05-21,2023,5,May,20,6,Sunday,1,,0,0,0,86,1,134,103,103,0,156.28,76.9,16096.84,76.9,189,31,85.9,73.17,156.28,13440.08,Low,Low,Low,Promotional,79.7,143.74,1.087,114.56,112.4,112.2,96.4,1.166,,
2023-05-22,2023,5,May,21,0,Monday,0,,0,0,0,86,1,134,190,134,56,174.87,100.0,23432.58,100.0,220,0,100.0,106.51,174.87,15038.82,High,High,Peak,Rack,97.0,163.53,1.069,158.62,109.3,111.1,100.8,1.084,,
2023-05-23,2023,5,May,21,1,Tuesday,0,,0,0,0,175,4,45,204,45,159,188.15,100.0,8466.75,100.0,220,0,100.0,38.49,188.15,32926.25,High,Peak,Peak,Rack,93.4,170.95,1.101,159.67,100.9,99.0,102.3,0.986,,
2023-05-24,2023,5,May,21,2,Wednesday,0,,0,0,0,165,3,55,218,55,163,188.51,100.0,10368.05,100.0,220,0,100.0,47.13,188.51,31104.15,High,Peak,Peak,Rack,94.7,168.35,1.12,159.43,93.7,95.7,101.0,0.928,,
2023-05-25,2023,5,May,21,3,Thursday,0,,0,0,0,148,2,72,200,72,128,188.43,100.0,13566.96,100.0,220,0,100.0,61.67,188.43,27887.64,High,Peak,Peak,Rack,93.7,167.7,1.124,157.13,83.9,93.6,99.2,0.846,,
2023-05-26,2023,5,May,21,4,Friday,0,,0,0,0,41,1,179,161,161,0,170.31,89.9,27419.91,89.9,202,18,91.8,124.64,170.31,6982.71,Low,High,Peak,Rack,84.7,161.26,1.056,136.59,101.6,104.0,100.9,1.007,,
2023-05-27,2023,5,May,21,5,Saturday,1,,0,0,0,0,0,220,147,147,0,176.42,66.8,25933.74,66.8,147,73,66.8,117.88,176.42,0.0,Low,Moderate,Shoulder,Standard,62.9,166.0,1.063,104.41,102.4,108.7,100.2,1.022,,
2023-05-28,2023,5,May,21,6,Sunday,1,,0,0,0,0,0,220,87,87,0,153.86,39.5,13385.82,39.5,87,133,39.5,60.84,153.86,0.0,Low,Low,Low,Promotional,36.6,145.09,1.06,53.1,100.1,106.3,98.6,1.015,,
2023-05-29,2023,5,May,22,0,Monday,0,,0,0,0,33,1,187,167,167,0,168.83,89.3,28194.61,89.3,200,20,90.9,128.16,168.83,5571.39,Low,High,Peak,Rack,84.6,155.82,1.083,131.82,104.9,107.1,99.3,1.056,,
2023-05-30,2023,5,May,22,1,Tuesday,0,,0,0,0,62,2,158,218,158,60,189.17,100.0,29888.86,100.0,220,0,100.0,135.86,189.17,11728.54,High,Peak,Peak,Rack,93.9,180.41,1.049,169.4,121.0,110.9,101.7,1.19,,
2023-05-31,2023,5,May,22,2,Wednesday,0,,0,0,0,12,1,208,210,208,2,190.13,100.0,39547.04,100.0,220,0,100.0,179.76,190.13,2281.56,Low,Peak,Peak,Rack,93.8,178.79,1.063,167.71,142.9,118.3,108.6,1.316,,
2023-06-01,2023,6,Jun,22,3,Thursday,0,,0,0,0,70,2,150,167,150,17,168.25,100.0,25237.5,100.0,220,0,100.0,114.72,168.25,11777.5,Medium,High,Peak,Rack,96.7,150.05,1.121,145.1,154.0,118.9,113.6,1.356,,
2023-06-02,2023,6,Jun,22,4,Friday,0,,0,0,0,153,3,67,144,67,77,165.11,100.0,11062.37,100.0,220,0,100.0,50.28,165.11,25261.83,High,Moderate,Shoulder,Standard,93.1,157.31,1.05,146.46,140.6,121.1,115.5,1.217,,
2023-06-03,2023,6,Jun,22,5,Saturday,1,,0,0,0,85,1,135,137,135,2,176.4,100.0,23814.0,100.0,220,0,100.0,108.25,176.4,14994.0,Low,Moderate,Shoulder,Standard,92.4,165.37,1.067,152.8,138.9,120.6,115.5,1.203,,
2023-06-04,2023,6,Jun,22,6,Sunday,1,,0,0,0,38,1,182,90,90,0,151.86,49.5,13667.4,49.5,128,92,58.2,62.12,151.86,5770.68,Low,Low,Low,Promotional,55.3,145.59,1.043,80.51,139.3,119.7,116.2,1.199,,
2023-06-05,2023,6,Jun,23,0,Monday,0,,0,0,0,90,2,130,161,130,31,167.64,100.0,21793.2,100.0,220,0,100.0,99.06,167.64,15087.6,High,High,Peak,Rack,95.5,155.28,1.08,148.29,134.0,119.4,115.8,1.157,,
2023-06-06,2023,6,Jun,23,1,Tuesday,0,,0,0,0,173,3,47,189,47,142,183.38,100.0,8618.86,100.0,220,0,100.0,39.18,183.38,31724.74,High,High,Peak,Rack,95.3,171.55,1.069,163.49,118.1,119.6,114.1,1.035,,
2023-06-07,2023,6,Jun,23,2,Wednesday,0,,0,0,0,67,1,153,207,153,54,169.69,100.0,25962.57,100.0,220,0,100.0,118.01,169.69,11369.23,High,Peak,Peak,Rack,94.4,161.45,1.051,152.41,110.3,126.6,114.3,0.965,,
2023-06-08,2023,6,Jun,23,3,Thursday,0,,0,0,0,106,3,114,182,114,68,176.08,100.0,20073.12,100.0,220,0,100.0,91.24,176.08,18664.48,High,High,Peak,Rack,94.5,159.13,1.107,150.38,105.1,129.6,110.9,0.948,,
2023-06-09,2023,6,Jun,23,4,Friday,0,,0,0,0,0,0,220,125,125,0,169.41,56.8,21176.25,56.8,125,95,56.8,96.26,169.41,0.0,Low,Moderate,Shoulder,Standard,54.3,156.64,1.082,85.06,113.4,127.0,111.7,1.015,,
2023-06-10,2023,6,Jun,23,5,Saturday,1,,0,0,0,48,1,172,120,120,0,159.0,69.8,19080.0,69.8,168,52,76.4,86.73,159.0,7632.0,Low,Moderate,Shoulder,Standard,73.0,140.84,1.129,102.81,111.3,125.1,112.3,0.991,,
2023-06-11,2023,6,Jun,23,6,Sunday,1,,0,0,0,156,3,64,89,64,25,163.37,100.0,10455.68,100.0,220,0,100.0,47.53,163.37,25485.72,Medium,Low,Low,Promotional,93.5,155.6,1.05,145.49,107.6,123.4,113.9,0.945,,
2023-06-12,2023,6,Jun,24,0,Monday,0,,0,0,0,131,3,89,171,89,82,163.37,100.0,14539.93,100.0,220,0,100.0,66.09,163.37,21401.47,High,High,Peak,Rack,96.5,150.82,1.083,145.54,101.7,117.9,114.2,0.891,,
2023-06-13,2023,6,Jun,24,1,Tuesday,0,,0,0,0,34,1,186,191,186,5,190.57,100.0,35446.02,100.0,220,0,100.0,161.12,190.57,6479.38,Low,High,Peak,Rack,94.5,183.4,1.039,173.31,121.6,119.9,116.4,1.045,,
2023-06-14,2023,6,Jun,24,2,Wednesday,0,,0,0,0,95,2,125,178,125,53,171.86,100.0,21482.5,100.0,220,0,100.0,97.65,171.86,16326.7,High,High,Peak,Rack,93.2,152.41,1.128,142.05,117.6,113.9,115.3,1.02,,
2023-06-15,2023,6,Jun,24,3,Thursday,0,,0,0,0,185,4,35,175,35,140,167.01,100.0,5845.35,100.0,220,0,100.0,26.57,167.01,30896.85,High,High,Peak,Rack,96.5,158.01,1.057,152.48,106.3,105.7,113.0,0.941,,
2023-06-16,2023,6,Jun,24,4,Friday,0,,0,0,0,146,2,74,117,74,43,169.06,100.0,12510.44,100.0,220,0,100.0,56.87,169.06,24682.76,High,Moderate,Shoulder,Standard,94.0,159.79,1.058,150.2,99.0,106.2,112.0,0.884,,
2023-06-17,2023,6,Jun,24,5,Saturday,1,,0,0,0,72,1,148,121,121,0,165.45,81.8,20019.45,81.8,193,27,87.7,91.0,165.45,11912.4,Low,Moderate,Shoulder,Standard,84.6,156.21,1.059,132.15,99.1,105.2,111.3,0.89,,
2023-06-18,2023,6,Jun,24,6,Sunday,1,,0,0,0,0,0,220,92,92,0,149.37,41.8,13742.04,41.8,92,128,41.8,62.46,149.37,0.0,Low,Low,Low,Promotional,40.5,135.53,1.102,54.89,103.1,105.4,113.2,0.911,,
2023-06-19,2023,6,Jun,25,0,Monday,0,,0,0,0,39,1,181,157,157,0,160.94,86.7,25267.58,86.7,196,24,89.1,114.85,160.94,6276.66,Low,Moderate,Shoulder,Standard,82.2,152.71,1.054,125.53,112.9,107.3,113.7,0.993,,
2023-06-20,2023,6,Jun,25,1,Tuesday,0,,0,0,0,105,2,115,196,115,81,189.03,100.0,21738.45,100.0,220,0,100.0,98.81,189.03,19848.15,High,Peak,Peak,Rack,93.1,169.68,1.114,157.97,102.7,112.1,114.1,0.9,,
2023-06-21,2023,6,Jun,25,2,Wednesday,0,,0,0,0,179,3,41,185,41,144,187.26,100.0,7677.66,100.0,220,0,100.0,34.9,187.26,33519.54,High,High,Peak,Rack,94.8,171.77,1.09,162.84,90.7,104.1,111.0,0.817,,
2023-06-22,2023,6,Jun,25,3,Thursday,0,,0,0,0,207,3,13,167,13,154,177.78,100.0,2311.14,100.0,220,0,100.0,10.51,177.78,36800.46,High,High,Peak,Rack,94.6,163.81,1.085,154.96,87.6,96.9,109.9,0.797,,
2023-06-23,2023,6,Jun,25,4,Friday,0,,0,0,0,220,4,0,118,0,118,164.19,0.0,0.0,,220,0,100.0,0.0,164.19,36121.8,Sold Out,Moderate,Shoulder,Standard,96.3,150.31,1.092,144.75,77.0,88.0,108.1,0.712,,
2023-06-24,2023,6,Jun,25,5,Saturday,1,,0,0,0,191,3,29,139,29,110,171.34,100.0,4968.86,100.0,220,0,100.0,22.59,171.34,32725.94,High,Moderate,Shoulder,Standard,94.8,156.4,1.096,148.27,63.9,81.5,106.7,0.599,,
2023-06-25,2023,6,Jun,25,6,Sunday,1,,0,0,0,86,1,134,80,80,0,147.03,59.7,11762.4,59.7,166,54,75.5,53.47,147.03,12644.58,Low,Low,Low,Promotional,71.7,137.07,1.073,98.28,62.1,82.6,104.0,0.597,,
2023-06-26,2023,6,Jun,26,0,Monday,0,,0,0,0,32,1,188,164,164,0,165.45,87.2,27133.8,87.2,196,24,89.1,123.34,165.45,5294.4,Low,High,Peak,Rack,84.1,155.33,1.065,130.63,63.1,88.0,104.5,0.604,,
2023-06-27,2023,6,Jun,26,1,Tuesday,0,,0,0,0,77,2,143,195,143,52,173.89,100.0,24866.27,100.0,220,0,100.0,113.03,173.89,13389.53,High,Peak,Peak,Rack,93.7,165.62,1.05,155.19,67.1,84.9,106.4,0.631,,
2023-06-28,2023,6,Jun,26,2,Wednesday,0,,0,0,0,55,1,165,176,165,11,173.82,100.0,28680.3,100.0,220,0,100.0,130.37,173.82,9560.1,Medium,High,Peak,Rack,94.5,155.24,1.12,146.7,84.9,87.8,106.3,0.799,,
2023-06-29,2023,6,Jun,26,3,Thursday,0,,0,0,0,111,2,109,179,109,70,176.92,100.0,19284.28,100.0,220,0,100.0,87.66,176.92,19638.12,High,High,Peak,Rack,93.0,160.02,1.106,148.82,98.6,93.1,104.7,0.942,,
2023-06-30,2023,6,Jun,26,4,Friday,0,,0,0,0,83,2,137,140,137,3,172.38,100.0,23616.06,100.0,220,0,100.0,107.35,172.38,14307.54,Low,Moderate,Shoulder,Standard,92.4,157.31,1.096,145.35,118.1,97.6,102.3,1.154,,
2023-07-01,2023,7,Jul,26,5,Saturday,1,,0,0,0,88,2,132,119,119,0,163.94,90.2,19508.86,90.2,207,13,94.1,88.68,163.94,14426.72,Low,Moderate,Shoulder,Standard,89.4,154.61,1.06,138.22,131.0,97.4,101.3,1.293,,
2023-07-02,2023,7,Jul,26,6,Sunday,1,,0,0,0,18,1,202,76,76,0,139.81,37.6,10625.56,37.6,94,126,42.7,48.3,139.81,2516.58,Low,Low,Low,Promotional,39.6,130.93,1.068,51.85,130.4,96.3,101.6,1.283,,
2023-07-03,2023,7,Jul,27,0,Monday,0,,0,0,0,0,0,220,167,167,0,152.55,75.9,25475.85,75.9,167,53,75.9,115.8,152.55,0.0,Low,High,Peak,Rack,73.2,138.59,1.101,101.45,130.9,97.0,102.7,1.275,,
2023-07-04,2023,7,Jul,27,1,Tuesday,0,,0,0,0,47,1,173,189,173,16,173.76,100.0,30060.48,100.0,220,0,100.0,136.64,173.76,8166.72,Medium,High,Peak,Rack,95.5,159.37,1.09,152.2,135.1,101.1,105.4,1.282,,
2023-07-05,2023,7,Jul,27,2,Wednesday,0,,0,0,0,23,1,197,188,188,0,182.51,95.4,34311.88,95.4,211,9,95.9,155.96,182.51,4197.73,Low,High,Peak,Rack,90.6,173.84,1.05,157.5,138.4,111.6,107.4,1.289,,
2023-07-06,2023,7,Jul,27,3,Thursday,0,,0,0,0,137,3,83,173,83,90,167.58,100.0,13909.14,100.0,220,0,100.0,63.22,167.58,22958.46,High,High,Peak,Rack,96.3,147.87,1.133,142.4,134.7,116.6,108.6,1.24,,
2023-07-07,2023,7,Jul,27,4,Friday,0,,0,0,0,126,3,94,123,94,29,162.76,100.0,15299.44,100.0,220,0,100.0,69.54,162.76,20507.76,Medium,Moderate,Shoulder,Standard,93.4,156.19,1.042,145.88,128.6,123.4,106.6,1.206,,
2023-07-08,2023,7,Jul,27,5,Saturday,1,,0,0,0,120,4,100,107,100,7,172.22,100.0,17222.0,100.0,220,0,100.0,78.28,172.22,20666.4,Low,Low,Low,Promotional,93.1,152.29,1.131,141.78,125.9,128.4,106.1,1.187,,
2023-07-09,2023,7,Jul,27,6,Sunday,1,,0,0,0,184,4,36,78,36,42,160.69,100.0,5784.84,100.0,220,0,100.0,26.29,160.69,29566.96,High,Low,Low,Promotional,95.6,151.02,1.064,144.38,120.1,125.3,103.2,1.164,,
2023-07-10,2023,7,Jul,28,0,Monday,0,,0,0,0,174,3,46,168,46,122,155.9,100.0,7171.4,100.0,220,0,100.0,32.6,155.9,27126.6,High,High,Peak,Rack,94.1,141.35,1.103,133.01,102.9,116.9,100.7,1.022,,
2023-07-11,2023,7,Jul,28,1,Tuesday,0,,0,0,0,196,3,24,161,24,137,178.34,100.0,4280.16,100.0,220,0,100.0,19.46,178.34,34954.64,High,High,Peak,Rack,94.2,159.34,1.119,150.1,81.6,108.4,99.4,0.821,,
2023-07-12,2023,7,Jul,28,2,Wednesday,0,,0,0,0,163,3,57,188,57,131,174.65,100.0,9955.05,100.0,220,0,100.0,45.25,174.65,28467.95,High,High,Peak,Rack,96.7,168.76,1.035,163.19,62.9,100.6,98.3,0.64,,
2023-07-13,2023,7,Jul,28,3,Thursday,0,,0,0,0,176,4,44,164,44,120,168.58,100.0,7417.52,100.0,220,0,100.0,33.72,168.58,29670.08,High,High,Peak,Rack,96.2,160.71,1.049,154.6,57.3,96.0,93.6,0.612,,
2023-07-14,2023,7,Jul,28,4,Friday,0,,0,0,0,60,1,160,117,117,0,153.72,73.1,17985.24,73.1,177,43,80.5,81.75,153.72,9223.2,Low,Moderate,Shoulder,Standard,77.9,136.08,1.13,106.01,60.6,94.6,93.3,0.65,,
2023-07-15,2023,7,Jul,28,5,Saturday,1,,0,0,0,103,2,117,128,117,11,175.57,100.0,20541.69,100.0,220,0,100.0,93.37,175.57,18083.71,Medium,Moderate,Shoulder,Standard,96.7,156.19,1.124,151.04,63.0,94.4,96.0,0.656,,
2023-07-16,2023,7,Jul,28,6,Sunday,1,,0,0,0,43,1,177,75,75,0,148.14,42.4,11110.5,42.4,118,102,53.6,50.5,148.14,6370.02,Low,Low,Low,Promotional,49.4,143.33,1.034,70.81,68.6,94.4,96.1,0.714,,
2023-07-17,2023,7,Jul,29,0,Monday,0,,0,0,0,67,1,153,172,153,19,173.98,100.0,26618.94,100.0,220,0,100.0,121.0,173.98,11656.66,Medium,High,Peak,Rack,93.7,164.45,1.058,154.09,83.9,93.4,97.1,0.864,,
2023-07-18,2023,7,Jul,29,1,Tuesday,0,,0,0,0,45,1,175,188,175,13,178.87,100.0,31302.25,100.0,220,0,100.0,142.28,178.87,8049.15,Medium,High,Peak,Rack,97.0,168.45,1.062,163.4,105.4,93.5,99.9,1.055,,
2023-07-19,2023,7,Jul,29,2,Wednesday,0,,0,0,0,35,1,185,162,162,0,168.74,87.6,27335.88,87.6,197,23,89.5,124.25,168.74,5905.9,Low,High,Peak,Rack,83.4,154.88,1.089,129.17,120.4,91.6,100.1,1.203,,
