Date,Year,Month,Week,Day_Of_Week,Day_Name,Is_Weekend,Special_Event,Is_Special_Event,Is_OSU_Football,Group_Rooms_On_Books,Group_Events_Inhouse,Transient_Rooms_Available,Transient_Demand_Unconstrained,Transient_Rooms_Sold,Transient_Rooms_Turned_Away,Transient_ADR,Transient_Occ_Of_Available,Transient_Revenue,Total_Rooms_Sold,Total_Occupancy_Pct,Transient_RevPAR,Displacement_Cost_Per_Room,Displacement_Pressure,Demand_Tier,Market_Occ_Pct,Market_ADR,Market_RevPAR,Transient_Pace_7d,Transient_Pace_14d,Transient_Pace_30d,Pace_Index
2024-06-16,2024,6,24,6,Sunday,1,,0,0,111,2,109,76,76,0,151.02,69.7,11477.52,187,85.0,52.17,151.02,Low,Low,79.5,144.38,114.78,125.3,93.5,92.4,1.356
2024-06-17,2024,6,25,0,Monday,0,,0,0,32,1,188,157,157,0,157.28,83.5,24692.96,189,85.9,112.24,157.28,Low,Moderate,80.8,144.49,116.75,128.0,94.9,93.7,1.366
2024-06-18,2024,6,25,1,Tuesday,0,,0,0,0,0,220,177,177,0,175.79,80.5,31114.83,177,80.5,141.43,175.79,Low,High,76.0,161.37,122.64,126.3,102.1,96.3,1.312
2024-06-19,2024,6,25,2,Wednesday,0,,0,0,110,4,110,185,110,75,188.2,100.0,20702.0,220,100.0,94.1,188.2,High,High,94.5,169.66,160.33,112.4,108.6,99.0,1.135
2024-06-20,2024,6,25,3,Thursday,0,,0,0,113,3,107,184,107,77,178.05,100.0,19051.35,220,100.0,86.6,178.05,High,High,92.9,172.06,159.84,120.1,116.2,101.7,1.181
2024-06-21,2024,6,25,4,Friday,0,,0,0,89,2,131,120,120,0,170.52,91.6,20462.4,209,95.0,93.01,170.52,Low,Moderate,89.8,161.14,144.7,125.7,124.8,105.7,1.189
2024-06-22,2024,6,25,5,Saturday,1,,0,0,91,2,129,119,119,0,185.27,92.2,22047.13,210,95.5,100.21,185.27,Low,Moderate,91.3,178.26,162.75,123.7,124.6,104.8,1.18
2024-06-23,2024,6,25,6,Sunday,1,,0,0,195,3,25,76,25,51,157.1,100.0,3927.5,220,100.0,17.85,157.1,High,Low,92.8,142.11,131.88,116.4,120.9,102.4,1.137
2024-06-24,2024,6,26,0,Monday,0,,0,0,64,1,156,176,156,20,161.38,100.0,25175.28,220,100.0,114.43,161.38,Medium,High,93.4,147.16,137.45,116.3,122.1,106.4,1.093
2024-06-25,2024,6,26,1,Tuesday,0,,0,0,27,1,193,170,170,0,171.93,88.1,29228.1,197,89.5,132.85,171.93,Low,High,83.1,160.67,133.52,115.3,120.8,109.7,1.051
2024-06-26,2024,6,26,2,Wednesday,0,,0,0,0,0,220,207,207,0,176.92,94.1,36622.44,207,94.1,166.47,176.92,Low,Peak,91.0,167.51,152.43,129.1,120.8,109.8,1.176
2024-06-27,2024,6,26,3,Thursday,0,,0,0,132,3,88,187,88,99,175.75,100.0,15466.0,220,100.0,70.3,175.75,High,High,94.0,155.17,145.86,126.4,123.3,108.2,1.168
2024-06-28,2024,6,26,4,Friday,0,,0,0,25,1,195,124,124,0,156.24,63.6,19373.76,149,67.7,88.06,156.24,Low,Moderate,62.9,150.74,94.82,127.0,126.4,109.5,1.16
2024-06-29,2024,6,26,5,Saturday,1,,0,0,175,4,45,128,45,83,177.08,100.0,7968.6,220,100.0,36.22,177.08,High,Moderate,93.2,162.0,150.98,116.4,120.1,109.6,1.062
2024-06-30,2024,6,26,6,Sunday,1,,0,0,164,3,56,85,56,29,159.71,100.0,8943.76,220,100.0,40.65,159.71,Medium,Low,95.5,152.62,145.75,120.9,118.6,106.0,1.141
2024-07-01,2024,7,27,0,Monday,0,,0,0,209,3,11,151,11,140,161.74,100.0,1779.14,220,100.0,8.09,161.74,High,Moderate,92.9,153.03,142.16,100.1,108.2,102.2,0.979
2024-07-02,2024,7,27,1,Tuesday,0,,0,0,153,2,67,182,67,115,173.52,100.0,11625.84,220,100.0,52.84,173.52,High,High,95.2,166.4,158.41,85.4,100.4,101.6,0.841
2024-07-03,2024,7,27,2,Wednesday,0,,0,0,0,0,220,187,187,0,171.17,85.0,32008.79,187,85.0,145.49,171.17,Low,High,79.1,161.05,127.39,82.6,105.9,103.3,0.8
2024-07-04,2024,7,27,3,Thursday,0,,0,0,141,4,79,163,79,84,174.55,100.0,13789.45,220,100.0,62.68,174.55,High,High,92.4,156.66,144.75,81.3,103.9,103.3,0.787
2024-07-05,2024,7,27,4,Friday,0,,0,0,108,3,112,134,112,22,165.11,100.0,18492.32,220,100.0,84.06,165.11,Medium,Moderate,93.0,153.8,143.03,79.6,103.3,106.4,0.748
2024-07-06,2024,7,27,5,Saturday,1,,0,0,87,2,133,131,131,0,170.23,98.5,22300.13,218,99.1,101.36,170.23,Low,Moderate,94.8,160.83,152.47,91.9,104.1,110.8,0.829
2024-07-07,2024,7,27,6,Sunday,1,,0,0,119,2,101,71,71,0,150.77,70.3,10704.67,190,86.4,48.66,150.77,Low,Low,82.3,144.98,119.32,94.0,107.4,113.2,0.83
2024-07-08,2024,7,28,0,Monday,0,,0,0,87,2,133,137,133,4,172.91,100.0,22997.03,220,100.0,104.53,172.91,Low,Moderate,94.9,154.28,146.41,111.4,105.8,113.6,0.981
2024-07-09,2024,7,28,1,Tuesday,0,,0,0,0,0,220,162,162,0,158.37,73.6,25655.94,162,73.6,116.62,158.37,Low,High,70.0,143.47,100.43,125.0,105.2,116.4,1.074
2024-07-10,2024,7,28,2,Wednesday,0,,0,0,0,0,220,171,171,0,172.83,77.7,29553.93,171,77.7,134.34,172.83,Low,High,73.0,152.15,111.07,122.7,102.6,117.5,1.044
2024-07-11,2024,7,28,3,Thursday,0,,0,0,0,0,220,154,154,0,164.11,70.0,25272.94,154,70.0,114.88,164.11,Low,Moderate,64.6,154.04,99.51,133.4,107.4,116.3,1.147
2024-07-12,2024,7,28,4,Friday,0,,0,0,81,2,139,137,137,0,170.21,98.6,23318.77,218,99.1,105.99,170.21,Low,Moderate,95.2,152.79,145.46,137.0,108.3,114.0,1.202
2024-07-13,2024,7,28,5,Saturday,1,,0,0,117,2,103,128,103,25,175.13,100.0,18038.39,220,100.0,81.99,175.13,Medium,Moderate,92.8,168.03,155.93,133.0,112.4,115.6,1.151
2024-07-14,2024,7,28,6,Sunday,1,,0,0,186,3,34,85,34,51,160.07,100.0,5442.38,220,100.0,24.74,160.07,High,Low,95.9,153.46,147.17,127.7,110.9,114.1,1.119
2024-07-15,2024,7,29,0,Monday,0,,0,0,170,3,50,163,50,113,167.35,100.0,8367.5,220,100.0,38.03,167.35,High,High,93.6,153.9,144.05,115.9,113.6,111.3,1.041
2024-07-16,2024,7,29,1,Tuesday,0,,0,0,138,3,82,167,82,85,177.65,100.0,14567.3,220,100.0,66.22,177.65,High,High,92.1,156.78,144.39,104.4,114.7,111.5,0.936
2024-07-17,2024,7,29,2,Wednesday,0,,0,0,155,3,65,167,65,102,172.36,100.0,11203.4,220,100.0,50.92,172.36,High,High,96.8,160.01,154.89,89.3,106.0,108.4,0.824
2024-07-18,2024,7,29,3,Thursday,0,,0,0,36,1,184,157,157,0,166.34,85.3,26115.38,193,87.7,118.71,166.34,Low,Moderate,82.2,155.11,127.5,89.7,111.6,107.8,0.832
2024-07-19,2024,7,29,4,Friday,0,,0,0,62,1,158,121,121,0,157.68,76.6,19079.28,183,83.2,86.72,157.68,Low,Moderate,77.2,142.1,109.7,87.4,112.2,108.1,0.809
2024-07-20,2024,7,29,5,Saturday,1,,0,0,210,3,10,118,10,108,174.03,100.0,1740.3,220,100.0,7.91,174.03,High,Moderate,93.0,159.17,148.03,74.1,103.6,104.9,0.706
2024-07-21,2024,7,29,6,Sunday,1,,0,0,220,7,0,86,0,86,156.82,0.0,0.0,220,100.0,0.0,156.82,Sold Out,Low,95.6,150.67,144.04,69.3,98.5,100.9,0.687
2024-07-22,2024,7,30,0,Monday,0,,0,0,220,5,0,159,0,159,158.91,0.0,0.0,220,100.0,0.0,158.91,Sold Out,High,92.9,148.02,137.51,62.1,89.0,96.9,0.641
2024-07-23,2024,7,30,1,Tuesday,0,,0,0,216,3,4,174,4,170,175.93,100.0,703.72,220,100.0,3.2,175.93,High,High,96.4,165.77,159.8,51.0,77.7,96.2,0.53
2024-07-24,2024,7,30,2,Wednesday,0,,0,0,38,1,182,168,168,0,172.85,92.3,29038.8,206,93.6,131.99,172.85,Low,High,90.5,152.34,137.87,65.7,77.5,96.6,0.68
2024-07-25,2024,7,30,3,Thursday,0,,0,0,38,1,182,163,163,0,166.89,89.6,27203.07,201,91.4,123.65,166.89,Low,High,87.4,147.44,128.86,66.6,78.1,96.4,0.691
2024-07-26,2024,7,30,4,Friday,0,,0,0,0,0,220,135,135,0,146.32,61.4,19753.2,135,61.4,89.79,146.32,Low,Moderate,58.2,139.45,81.16,68.6,78.0,94.0,0.73
2024-07-27,2024,7,30,5,Saturday,1,,0,0,0,0,220,112,112,0,156.37,50.9,17513.44,112,50.9,79.61,156.37,Low,Low,47.5,142.55,67.71,83.1,78.6,94.8,0.877
2024-07-28,2024,7,30,6,Sunday,1,,0,0,50,1,170,86,86,0,144.64,50.6,12439.04,136,61.8,56.54,144.64,Low,Low,58.6,134.03,78.54,95.4,82.4,93.5,1.02
2024-07-29,2024,7,31,0,Monday,0,,0,0,128,3,92,164,92,72,153.58,100.0,14129.36,220,100.0,64.22,153.58,High,High,96.0,146.61,140.75,108.6,85.4,95.1,1.142
2024-07-30,2024,7,31,1,Tuesday,0,,0,0,100,2,120,163,120,43,185.2,100.0,22224.0,220,100.0,101.02,185.2,High,High,92.1,178.96,164.82,125.1,88.1,97.2,1.287
2024-07-31,2024,7,31,2,Wednesday,0,,0,0,157,5,63,164,63,101,173.84,100.0,10951.92,220,100.0,49.78,173.84,High,High,95.8,160.89,154.13,110.1,87.9,99.0,1.112
2024-08-01,2024,8,31,3,Thursday,0,,0,0,209,4,11,150,11,139,181.91,100.0,2001.01,220,100.0,9.1,181.91,High,Moderate,93.0,168.19,156.42,88.4,77.5,97.1,0.91
2024-08-02,2024,8,31,4,Friday,0,,0,0,184,3,36,137,36,101,169.33,100.0,6095.88,220,100.0,27.71,169.33,High,Moderate,96.9,149.35,144.72,74.3,71.4,92.1,0.807
2024-08-03,2024,8,31,5,Saturday,1,,0,0,108,2,112,134,112,22,186.87,100.0,20929.44,220,100.0,95.13,186.87,Medium,Moderate,93.0,166.51,154.85,74.3,78.7,93.2,0.797
2024-08-04,2024,8,31,6,Sunday,1,,0,0,90,2,130,89,89,0,153.77,68.5,13685.53,179,81.4,62.21,153.77,Low,Low,75.1,136.19,102.28,74.7,85.1,92.4,0.808
2024-08-05,2024,8,32,0,Monday,0,,0,0,102,2,118,149,118,31,165.72,100.0,19554.96,220,100.0,88.89,165.72,High,Moderate,93.5,159.51,149.14,78.4,93.5,92.0,0.852
2024-08-06,2024,8,32,1,Tuesday,0,,0,0,155,4,65,206,65,141,185.45,100.0,12054.25,220,100.0,54.79,185.45,High,Peak,95.3,179.62,171.18,70.6,97.9,91.8,0.769
2024-08-07,2024,8,32,2,Wednesday,0,,0,0,220,4,0,165,0,165,182.94,0.0,0.0,220,100.0,0.0,182.94,Sold Out,High,95.7,165.63,158.51,61.6,85.9,87.3,0.706
2024-08-08,2024,8,32,3,Thursday,0,,0,0,176,2,44,170,44,126,175.12,100.0,7705.28,220,100.0,35.02,175.12,High,High,93.2,164.26,153.09,66.3,77.4,83.4,0.795
2024-08-09,2024,8,32,4,Friday,0,,0,0,220,4,0,131,0,131,168.93,0.0,0.0,220,100.0,0.0,168.93,Sold Out,Moderate,96.2,162.91,156.72,61.1,67.7,77.7,0.786
2024-08-10,2024,8,32,5,Saturday,1,,0,0,58,1,162,115,115,0,167.02,71.0,19207.3,173,78.6,87.31,167.02,Low,Moderate,72.4,149.26,108.06,61.6,67.9,76.4,0.806
2024-08-11,2024,8,32,6,Sunday,1,,0,0,35,1,185,85,85,0,151.03,45.9,12837.55,120,54.5,58.35,151.03,Low,Low,50.6,145.82,73.78,61.0,67.9,74.7,0.817
2024-08-12,2024,8,33,0,Monday,0,,0,0,35,1,185,171,171,0,169.48,92.4,28981.08,206,93.6,131.73,169.48,Low,High,88.5,151.01,133.64,68.6,73.5,76.9,0.892
2024-08-13,2024,8,33,1,Tuesday,0,,0,0,41,1,179,195,179,16,180.15,100.0,32246.85,220,100.0,146.58,180.15,Medium,Peak,96.3,173.9,167.47,84.9,77.7,81.8,1.038
2024-08-14,2024,8,33,2,Wednesday,0,,0,0,41,1,179,185,179,6,176.5,100.0,31593.5,220,100.0,143.61,176.5,Low,High,92.4,164.39,151.9,110.4,86.0,86.1,1.282
2024-08-15,2024,8,33,3,Thursday,0,,0,0,38,1,182,157,157,0,171.94,86.3,26994.58,195,88.6,122.7,171.94,Low,Moderate,84.1,151.89,127.74,126.6,96.4,88.6,1.429
2024-08-16,2024,8,33,4,Friday,0,,0,0,92,2,128,139,128,11,169.46,100.0,21690.88,220,100.0,98.59,169.46,Medium,Moderate,96.7,160.57,155.27,144.9,103.0,90.7,1.598
2024-08-17,2024,8,33,5,Saturday,1,,0,0,121,2,99,112,99,13,173.96,100.0,17222.04,220,100.0,78.28,173.96,Medium,Low,95.5,155.44,148.45,142.6,102.1,88.7,1.608
2024-08-18,2024,8,33,6,Sunday,1,,0,0,67,1,153,79,79,0,153.85,51.6,12154.15,146,66.4,55.25,153.85,Low,Low,64.1,138.3,88.65,141.7,101.4,87.3,1.623
2024-08-19,2024,8,34,0,Monday,0,,0,0,56,2,164,153,153,0,177.9,93.3,27218.7,209,95.0,123.72,177.9,Low,Moderate,91.6,170.95,156.59,139.1,103.9,92.1,1.51
2024-08-20,2024,8,34,1,Tuesday,0,,0,0,37,1,183,196,183,13,187.16,100.0,34250.28,220,100.0,155.68,187.16,Medium,Peak,95.0,180.27,171.26,139.7,112.3,98.2,1.423
2024-08-21,2024,8,34,2,Wednesday,0,,0,0,0,0,220,177,177,0,166.28,80.5,29431.56,177,80.5,133.78,166.28,Low,High,77.0,151.98,117.02,139.4,124.9,104.1,1.339
2024-08-22,2024,8,34,3,Thursday,0,,0,0,115,3,105,177,105,72,183.67,100.0,19285.35,220,100.0,87.66,183.67,High,High,94.3,169.75,160.07,132.0,129.3,107.5,1.228
2024-08-23,2024,8,34,4,Friday,0,,0,0,78,3,142,125,125,0,167.55,88.0,20943.75,203,92.3,95.2,167.55,Low,Moderate,86.1,161.97,139.46,131.6,138.2,106.0,1.242
2024-08-24,2024,8,34,5,Saturday,1,,0,0,57,2,163,129,129,0,176.83,79.1,22811.07,186,84.5,103.69,176.83,Low,Moderate,79.3,157.18,124.64,135.9,139.2,104.9,1.296
2024-08-25,2024,8,34,6,Sunday,1,,0,0,103,3,117,78,78,0,150.04,66.7,11703.12,181,82.3,53.2,150.04,Low,Low,78.7,140.0,110.18,135.7,138.7,103.0,1.317
2024-08-26,2024,8,35,0,Monday,0,,0,0,183,4,37,147,37,110,165.32,100.0,6116.84,220,100.0,27.8,165.32,High,Moderate,95.2,148.42,141.3,119.1,129.1,100.5,1.185
2024-08-27,2024,8,35,1,Tuesday,0,,0,0,220,8,0,184,0,184,179.29,0.0,0.0,220,100.0,0.0,179.29,Sold Out,High,94.3,158.97,149.91,93.0,116.4,97.6,0.953
2024-08-28,2024,8,35,2,Wednesday,0,,0,0,132,2,88,182,88,94,186.44,100.0,16406.72,220,100.0,74.58,186.44,High,High,93.2,168.66,157.19,80.3,109.9,97.5,0.824
2024-08-29,2024,8,35,3,Thursday,0,,0,0,132,2,88,165,88,77,182.81,100.0,16087.28,220,100.0,73.12,182.81,High,High,96.0,173.2,166.27,77.9,104.9,96.4,0.808
2024-08-30,2024,8,35,4,Friday,0,,0,0,49,1,171,141,141,0,166.98,82.5,23544.18,190,86.4,107.02,166.98,Low,Moderate,81.0,147.71,119.65,80.1,105.9,99.0,0.809
2024-08-31,2024,8,35,5,Saturday,1,OSU Football,1,1,101,3,119,218,119,99,219.1,100.0,26072.9,220,100.0,118.51,219.1,High,Peak,94.3,196.58,185.37,78.7,107.3,102.6,0.767
2024-09-01,2024,9,35,6,Sunday,1,OSU Football,1,1,123,2,97,218,97,121,214.27,100.0,20784.19,220,100.0,94.47,214.27,High,Peak,94.4,189.76,179.13,81.4,108.6,104.7,0.777
2024-09-02,2024,9,36,0,Monday,0,,0,0,191,3,29,190,29,161,178.79,100.0,5184.91,220,100.0,23.57,178.79,High,High,96.5,164.4,158.65,80.3,99.7,101.9,0.788
2024-09-03,2024,9,36,1,Tuesday,0,,0,0,165,4,55,207,55,152,185.87,100.0,10222.85,220,100.0,46.47,185.87,High,Peak,94.7,177.66,168.24,88.1,90.6,100.8,0.874
2024-09-04,2024,9,36,2,Wednesday,0,,0,0,155,5,65,210,65,145,188.75,100.0,12268.75,220,100.0,55.77,188.75,High,Peak,96.0,172.68,165.77,84.9,82.6,99.0,0.858
2024-09-05,2024,9,36,3,Thursday,0,,0,0,32,1,188,200,188,12,185.29,100.0,34834.52,220,100.0,158.34,185.29,Medium,Peak,95.0,173.23,164.57,99.1,88.5,103.1,0.961
2024-09-06,2024,9,36,4,Friday,0,,0,0,0,0,220,129,129,0,166.35,58.6,21459.15,129,58.6,97.54,166.35,Low,Moderate,56.1,161.04,90.34,97.4,88.8,107.4,0.907
2024-09-07,2024,9,36,5,Saturday,1,,0,0,129,2,91,129,91,38,192.59,100.0,17525.69,220,100.0,79.66,192.59,High,Moderate,93.4,170.58,159.32,93.4,86.1,109.0,0.857
2024-09-08,2024,9,36,6,Sunday,1,,0,0,156,2,64,90,64,26,170.93,100.0,10939.52,220,100.0,49.73,170.93,Medium,Low,94.2,160.24,150.95,88.7,85.1,111.1,0.798
2024-09-09,2024,9,37,0,Monday,0,,0,0,30,1,190,170,170,0,162.79,89.5,27674.3,200,90.9,125.79,162.79,Low,High,84.3,150.92,127.23,108.9,94.6,112.9,0.965
2024-09-10,2024,9,37,1,Tuesday,0,,0,0,141,3,79,200,79,121,186.46,100.0,14730.34,220,100.0,66.96,186.46,High,Peak,95.1,175.12,166.54,112.3,100.2,112.7,0.996
2024-09-11,2024,9,37,2,Wednesday,0,,0,0,104,2,116,187,116,71,183.39,100.0,21273.24,220,100.0,96.7,183.39,High,High,95.4,175.23,167.17,119.6,102.2,110.9,1.078
2024-09-12,2024,9,37,3,Thursday,0,,0,0,64,2,156,201,156,45,192.57,100.0,30040.92,220,100.0,136.55,192.57,High,Peak,93.6,178.82,167.38,115.0,107.1,110.1,1.045
2024-09-13,2024,9,37,4,Friday,0,,0,0,33,1,187,133,133,0,159.01,71.1,21148.33,166,75.5,96.13,159.01,Low,Moderate,70.4,144.03,101.4,115.6,106.5,108.6,1.064
2024-09-14,2024,9,37,5,Saturday,1,OSU Football,1,1,98,3,122,218,122,96,225.0,100.0,27450.0,220,100.0,124.77,225.0,High,Peak,96.5,204.75,197.58,120.0,106.7,107.4,1.117
2024-09-15,2024,9,37,6,Sunday,1,OSU Football,1,1,37,1,183,218,183,35,215.33,100.0,39405.39,220,100.0,179.12,215.33,High,Peak,92.3,202.45,186.86,137.0,112.9,109.3,1.253
2024-09-16,2024,9,38,0,Monday,0,,0,0,131,4,89,198,89,109,179.88,100.0,16009.32,220,100.0,72.77,179.88,High,Peak,93.7,167.17,156.64,125.4,117.1,108.9,1.152
2024-09-17,2024,9,38,1,Tuesday,0,,0,0,179,5,41,218,41,177,190.24,100.0,7799.84,220,100.0,35.45,190.24,High,Peak,93.0,168.05,156.29,120.0,116.1,107.7,1.114
2024-09-18,2024,9,38,2,Wednesday,0,,0,0,189,5,31,189,31,158,192.07,100.0,5954.17,220,100.0,27.06,192.07,High,High,92.7,171.92,159.37,107.9,113.7,103.6,1.042
2024-09-19,2024,9,38,3,Thursday,0,,0,0,0,0,220,201,201,0,183.75,91.4,36933.75,201,91.4,167.88,183.75,Low,Peak,87.7,175.14,153.6,114.3,114.6,104.2,1.097
2024-09-20,2024,9,38,4,Friday,0,,0,0,0,0,220,132,132,0,172.02,60.0,22706.64,132,60.0,103.21,172.02,Low,Moderate,55.5,163.84,90.93,114.1,114.9,102.7,1.111
2024-09-21,2024,9,38,5,Saturday,1,,0,0,82,2,138,124,124,0,180.33,89.9,22360.92,206,93.6,101.64,180.33,Low,Moderate,87.4,163.5,142.9,114.4,117.2,103.3,1.107
2024-09-22,2024,9,38,6,Sunday,1,,0,0,0,0,220,82,82,0,163.66,37.3,13420.12,82,37.3,61.0,163.66,Low,Low,35.5,150.62,53.47,100.0,118.5,101.9,0.981
2024-09-23,2024,9,39,0,Monday,0,,0,0,40,2,180,201,180,21,181.16,100.0,32608.8,220,100.0,148.22,181.16,Medium,Peak,94.5,161.63,152.74,113.0,119.2,103.6,1.091
2024-09-24,2024,9,39,1,Tuesday,0,,0,0,220,5,0,218,0,218,181.45,0.0,0.0,220,100.0,0.0,181.45,Sold Out,Peak,95.9,159.8,153.25,107.1,113.6,101.0,1.06
2024-09-25,2024,9,39,2,Wednesday,0,,0,0,213,4,7,218,7,211,191.31,100.0,1339.17,220,100.0,6.09,191.31,High,Peak,93.6,183.23,171.5,103.7,105.8,100.0,1.037
2024-09-26,2024,9,39,3,Thursday,0,,0,0,119,3,101,199,101,98,198.41,100.0,20039.41,220,100.0,91.09,198.41,High,Peak,96.8,185.44,179.51,89.4,101.9,103.4,0.865
2024-09-27,2024,9,39,4,Friday,0,,0,0,106,2,114,151,114,37,180.52,100.0,20579.28,220,100.0,93.54,180.52,High,Moderate,95.2,168.06,159.99,86.9,100.5,104.2,0.834
2024-09-28,2024,9,39,5,Saturday,1,OSU Football,1,1,0,0,220,218,218,0,225.0,99.1,49050.0,218,99.1,222.95,225.0,Low,Peak,91.8,213.4,195.9,100.3,107.4,108.6,0.924
2024-09-29,2024,9,39,6,Sunday,1,OSU Football,1,1,88,2,132,218,132,86,214.85,100.0,28360.2,220,100.0,128.91,214.85,High,Peak,95.7,204.93,196.12,107.4,103.7,108.3,0.992
2024-09-30,2024,9,40,0,Monday,0,,0,0,205,4,15,196,15,181,169.05,100.0,2535.75,220,100.0,11.53,169.05,High,Peak,92.6,149.92,138.83,83.9,98.4,104.8,0.801
2024-10-01,2024,10,40,1,Tuesday,0,,0,0,192,3,28,218,28,190,195.28,100.0,5467.84,220,100.0,24.85,195.28,High,Peak,95.7,184.2,176.28,87.9,97.5,102.5,0.858
2024-10-02,2024,10,40,2,Wednesday,0,,0,0,220,5,0,218,0,218,191.07,0.0,0.0,220,100.0,0.0,191.07,Sold Out,Peak,97.0,184.05,178.53,86.9,95.3,101.5,0.856
2024-10-03,2024,10,40,3,Thursday,0,,0,0,220,4,0,203,0,203,192.38,0.0,0.0,220,100.0,0.0,192.38,Sold Out,Peak,93.3,184.82,172.44,72.4,80.9,99.7,0.726
2024-10-04,2024,10,40,4,Friday,0,,0,0,41,1,179,153,153,0,175.85,85.5,26905.05,194,88.2,122.3,175.85,Low,Moderate,82.8,159.46,132.03,78.0,82.4,102.6,0.76
2024-10-05,2024,10,40,5,Saturday,1,OSU Football,1,1,7,1,213,218,213,5,225.0,100.0,47925.0,220,100.0,217.84,225.0,Low,Peak,95.2,210.08,200.0,77.3,88.8,103.5,0.747
2024-10-06,2024,10,40,6,Sunday,1,OSU Football,1,1,44,1,176,218,176,42,217.29,100.0,38243.04,220,100.0,173.83,217.29,High,Peak,93.7,198.87,186.34,83.6,95.5,105.0,0.796
2024-10-07,2024,10,41,0,Monday,0,,0,0,0,0,220,188,188,0,180.0,85.5,33840.0,188,85.5,153.82,180.0,Low,High,80.5,171.01,137.66,108.3,96.1,108.3,1.0
2024-10-08,2024,10,41,1,Tuesday,0,,0,0,0,0,220,218,218,0,188.42,99.1,41075.56,218,99.1,186.71,188.42,Low,Peak,94.5,171.91,162.45,135.4,111.6,113.4,1.194
2024-10-09,2024,10,41,2,Wednesday,0,,0,0,26,1,194,206,194,12,194.13,100.0,37661.22,220,100.0,171.19,194.13,Medium,Peak,96.5,182.79,176.39,163.1,125.0,114.2,1.428
2024-10-10,2024,10,41,3,Thursday,0,,0,0,150,4,70,183,70,113,190.0,100.0,13300.0,220,100.0,60.45,190.0,High,High,94.9,180.8,171.58,173.1,122.8,113.9,1.52
2024-10-11,2024,10,41,4,Friday,0,,0,0,124,3,96,164,96,68,186.46,100.0,17900.16,220,100.0,81.36,186.46,High,High,92.4,176.69,163.26,165.0,121.5,113.2,1.458
2024-10-12,2024,10,41,5,Saturday,1,,0,0,98,2,122,164,122,42,193.97,100.0,23664.34,220,100.0,107.57,193.97,High,High,92.7,185.71,172.15,152.0,114.6,112.1,1.356
2024-10-13,2024,10,41,6,Sunday,1,,0,0,76,2,144,92,92,0,167.63,63.9,15421.96,168,76.4,70.1,167.63,Low,Low,72.2,157.02,113.37,140.0,111.8,110.7,1.265
2024-10-14,2024,10,42,0,Monday,0,,0,0,158,3,62,194,62,132,182.67,100.0,11325.54,220,100.0,51.48,182.67,High,Peak,93.5,166.9,156.05,122.0,115.1,108.7,1.122
2024-10-15,2024,10,42,1,Tuesday,0,,0,0,181,3,39,202,39,163,191.72,100.0,7477.08,220,100.0,33.99,191.72,High,Peak,93.1,181.59,169.06,96.4,115.9,103.9,0.928
2024-10-16,2024,10,42,2,Wednesday,0,,0,0,181,3,39,206,39,167,200.53,100.0,7820.67,220,100.0,35.55,200.53,High,Peak,95.4,194.4,185.46,74.3,118.7,102.3,0.726
2024-10-17,2024,10,42,3,Thursday,0,,0,0,126,3,94,218,94,124,186.91,100.0,17569.54,220,100.0,79.86,186.91,High,Peak,93.3,177.86,165.94,77.7,125.4,104.0,0.747
2024-10-18,2024,10,42,4,Friday,0,,0,0,0,0,220,151,151,0,175.74,68.6,26536.74,151,68.6,120.62,175.74,Low,Moderate,65.3,166.63,108.81,85.6,125.3,108.0,0.793
2024-10-19,2024,10,42,5,Saturday,1,,0,0,119,2,101,143,101,42,194.71,100.0,19665.71,220,100.0,89.39,194.71,High,Moderate,93.2,180.61,168.33,82.6,117.3,104.7,0.789
2024-10-20,2024,10,42,6,Sunday,1,Columbus Marathon,1,0,136,3,84,218,84,134,211.12,100.0,17734.08,220,100.0,80.61,211.12,High,Peak,92.0,189.54,174.38,81.4,110.7,103.1,0.79
2024-10-21,2024,10,43,0,Monday,0,,0,0,167,4,53,213,53,160,172.62,100.0,9148.86,220,100.0,41.59,172.62,High,Peak,95.6,166.19,158.88,80.1,101.1,100.7,0.795
2024-10-22,2024,10,43,1,Tuesday,0,,0,0,91,2,129,204,129,75,189.81,100.0,24485.49,220,100.0,111.3,189.81,High,Peak,94.4,171.77,162.15,93.0,94.7,102.3,0.909
2024-10-23,2024,10,43,2,Wednesday,0,,0,0,186,4,34,208,34,174,198.68,100.0,6755.12,220,100.0,30.71,198.68,High,Peak,95.9,180.72,173.31,92.3,83.3,97.4,0.948
2024-10-24,2024,10,43,3,Thursday,0,,0,0,115,3,105,214,105,109,187.62,100.0,19700.1,220,100.0,89.55,187.62,High,Peak,92.6,181.78,168.33,93.9,85.8,100.9,0.931
2024-10-25,2024,10,43,4,Friday,0,,0,0,136,3,84,167,84,83,180.82,100.0,15188.88,220,100.0,69.04,180.82,High,High,96.3,164.92,158.82,84.3,84.9,103.5,0.814
2024-10-26,2024,10,43,5,Saturday,1,OSU Football,1,1,118,2,102,218,102,116,225.0,100.0,22950.0,220,100.0,104.32,225.0,High,Peak,92.5,213.52,197.51,84.4,83.5,103.5,0.815
2024-10-27,2024,10,43,6,Sunday,1,OSU Football,1,1,164,3,56,218,56,162,224.37,100.0,12564.72,220,100.0,57.11,224.37,High,Peak,92.5,210.47,194.68,80.4,80.9,101.6,0.791
