RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
L-202305-71080,Lost,Dental Association,Educational Seminar Series,Association,In-person,Full Package,Education,Education,Website,Low,2023-01-02,2023-01-28,19,2023-05-17,2023-05-19,2,135,9,18,12,1,Boardroom,1,0,7,1.0,64933.06,4,80.0,172.47,165.65,2946.88,2409.14,2672.7,8028.72,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2023,5,2,74.2,25.8,1,47.44,143.43,190.87,190.87,143.43,2,0.0,9,9,0,0,1,2,3,24,0,1,1,Boardroom,1,0,0.95,273.85,897,1696,3669.87,2,0,0,0,100.0,0.86
L-202305-25549,Lost,Insurance Federation,Policy Symposium,Association,In-person,Full Package,Government,Government,Direct Inquiry,Medium,2022-08-21,2022-09-17,18,2023-05-21,2023-05-23,2,273,60,120,83,1,Half Ballroom,1,0,9,0.0,0.0,3,81.6,169.86,166.94,18918.71,5353.97,14079.12,38351.8,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,4,73.6,26.4,1,95.04,141.67,236.71,236.71,152.82,2,3.3,58,60,0,0,2,2,1,8,1,0,1,Theater,1,0,0.71,1776.19,1288,2848,5185.42,4,1,0,1,0.0,0.69
L-202305-53480,Lost,Veterans Group,Band Competition,SMERF,In-person,Meeting Only,Other,Other,Direct Inquiry,High,2023-01-15,2023-02-01,11,2023-05-22,2023-05-23,1,127,0,0,121,1,Grand Ballroom,0,0,6,0.0,0.0,1,84.2,171.88,0.0,0.0,2410.22,5392.77,7802.99,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2023,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,7,3,24,1,0,1,Classroom,3,1,2.93,2431.67,574,20356,22169.9,4,0,0,0,50.0,0.5
L-202305-42302,Lost,Nursing Council,Policy Symposium,Association,In-person,Full Package,Healthcare,Healthcare,Website,Medium,2022-09-30,2022-10-28,15,2023-05-25,2023-05-27,2,237,121,242,136,1,Grand Ballroom,1,1,13,1.0,70922.67,1,80.2,163.27,153.71,38330.24,6825.59,21360.92,66516.75,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2023,5,3,61.8,38.2,1,124.28,143.78,268.06,219.48,143.78,2,0.8,120,121,0,0,1,7,3,12,1,0,1,Theater,3,1,2.5,2367.14,676,0,2686.44,0,0,0,0,100.0,0.57
L-202305-74304,Lost,HR Professionals Network,Annual Member Conference,Association,Hybrid,Full Package,Healthcare,Healthcare,Sales Call,Low,2022-08-24,2022-09-19,15,2023-05-26,2023-05-27,1,275,59,59,71,1,Half Ballroom,1,0,11,1.0,68890.09,2,77.0,171.85,163.03,9643.76,2274.43,7828.95,19747.14,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,4,66.1,33.9,0,146.29,135.16,281.45,0.0,135.16,1,0.0,59,0,0,0,2,1,1,8,1,0,1,Classroom,1,0,0.95,1182.03,486,2504,4158.5,4,1,0,0,0.0,0.59
L-202305-92478,Lost,Technology Innovators,Leadership Summit,Corporate,Hybrid,Full Package,Technology,Technology,Direct Inquiry,Low,2023-04-20,2023-05-15,11,2023-05-26,2023-05-28,2,36,60,120,76,1,Half Ballroom,1,0,14,0.0,0.0,1,88.4,164.84,151.42,19509.67,6153.64,14823.23,40486.54,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,5,2,50.5,49.5,1,56.83,127.19,184.02,184.02,127.19,2,10.0,54,60,0,0,2,2,1,8,1,0,1,Banquet,2,0,2.37,1487.27,787,0,3687.15,0,0,0,0,0.0,0.63
L-202305-97584,Lost,Volunteer Network,Youth Sports Tournament,SMERF,In-person,Full Package,Other,Other,RFP,Medium,2023-02-26,2023-03-23,18,2023-05-27,2023-05-28,1,90,50,50,66,1,Half Ballroom,1,0,7,1.0,5515.85,1,80.2,175.18,172.32,7214.53,1286.62,2536.58,11037.73,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,2,70.9,29.1,1,79.94,152.93,232.87,232.87,152.93,1,0.0,50,0,0,0,1,2,1,8,1,0,1,Classroom,2,0,2.2,858.11,1161,2970,5376.96,3,0,0,0,0.0,0.55
L-202305-76088,Lost,Volunteer Network,Military Reunion,SMERF,In-person,Full Package,Other,Other,Repeat Client,Low,2023-01-05,2023-02-03,17,2023-05-29,2023-05-30,1,144,25,25,29,1,Breakout Room,1,1,12,1.0,54193.66,2,78.2,174.82,174.76,3610.38,1546.55,1392.81,6549.74,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,5,4,74.6,25.4,1,134.2,135.77,269.97,186.58,135.77,1,0.0,25,0,0,0,1,2,1,12,0,0,1,Theater,1,0,1.28,435.85,1365,0,3155.65,0,0,0,0,0.0,0.72
L-202305-12052,Lost,TechCorp Solutions,Innovation Workshop,Corporate,In-person,Full Package,Finance,Finance,Cvent,Medium,2023-03-06,2023-03-29,13,2023-05-30,2023-06-01,2,85,44,88,56,1,Half Ballroom,1,0,10,1.0,67620.83,2,86.9,173.12,161.12,13540.43,5516.54,7989.5,27046.47,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,4,51.6,48.4,1,135.17,152.79,287.96,222.35,152.79,2,13.6,38,44,0,0,1,4,3,12,1,0,1,Theater,2,0,2.15,820.91,751,2496,5187.33,2,0,0,0,100.0,0.47
L-202305-71875,Lost,Professional Engineers Society,Certification Training,Association,In-person,Rooms Only,Other,Other,Cvent,Low,2022-08-13,2022-09-09,20,2023-05-30,2023-06-02,3,290,57,171,62,0,,0,0,7,0.0,0.0,3,84.6,171.47,177.26,27030.26,0.0,0.0,27030.26,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,5,2,70.9,29.1,1,38.94,197.87,236.81,236.81,197.87,2,7.1,56,57,48,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202306-53544,Lost,Education Foundation,Regional Chapter Meeting,Association,In-person,Meeting Only,Association,Association,Third-Party Planner,Medium,2022-07-14,2022-08-10,20,2023-06-01,2023-06-04,3,322,0,0,127,1,Grand Ballroom,0,0,7,0.0,0.0,3,74.2,160.97,0.0,0.0,8539.6,42977.78,51517.38,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2023,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,2,1,8,1,0,1,Classroom,2,0,2.06,2936.17,846,5688,7943.28,4,1,0,1,100.0,0.53
L-202306-78551,Lost,TechCorp Solutions,Board of Directors Meeting,Corporate,In-person,Full Package,Technology,Technology,Website,Medium,2023-03-26,2023-04-12,7,2023-06-16,2023-06-17,1,82,62,62,82,1,Half Ballroom,1,0,10,0.0,0.0,2,70.5,160.61,161.53,9816.26,2663.64,7461.18,19941.08,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,6,2,70.8,29.2,1,60.42,130.16,190.58,190.58,130.16,1,0.0,62,0,0,0,2,4,2,24,1,0,1,Theater,3,1,2.8,1528.35,977,3360,5612.01,2,0,0,0,100.0,0.68
L-202306-11217,Lost,Energy Solutions,Strategic Planning Retreat,Corporate,In-person,Full Package,Other,Other,Referral,Low,2023-03-26,2023-04-19,10,2023-06-17,2023-06-18,1,83,50,50,65,1,Half Ballroom,1,1,14,1.0,32461.73,1,75.6,163.57,153.93,8351.39,2704.01,4480.04,15535.44,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,6,2,71.4,28.6,1,71.14,145.2,216.34,216.34,145.2,1,0.0,50,0,0,0,1,2,1,4,1,0,1,Classroom,2,0,1.61,956.57,511,2530,4755.7,5,1,0,0,50.0,0.54
L-202306-95175,Lost,Pharmaceutical Partners,Customer Advisory Board,Corporate,In-person,Full Package,Professional Services,Professional Services,Website,Low,2023-05-09,2023-06-02,11,2023-06-19,2023-06-20,1,41,6,6,7,1,Boardroom,1,1,13,1.0,74741.34,1,66.7,163.01,160.28,905.48,1353.19,645.46,2904.13,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,6,3,54.2,45.8,1,155.48,134.35,289.83,179.78,134.35,1,0.0,6,0,0,0,1,1,1,4,0,1,1,Boardroom,0,0,0.05,316.85,0,368,1777.08,2,0,0,0,0.0,0.5
L-202306-98797,Lost,Personal Event,Holiday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Medium,2022-08-26,2022-09-27,25,2023-06-19,2023-06-20,1,297,20,20,27,1,Breakout Room,1,0,7,1.0,78667.3,1,73.8,164.71,154.84,3120.95,3081.31,3386.29,9588.55,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2023,6,3,67.2,32.8,1,147.35,140.77,288.12,192.73,140.77,1,0.0,20,0,0,0,1,1,2,16,0,0,1,Reception,2,0,1.54,536.61,1476,608,6525.42,4,0,0,0,50.0,0.68
L-202306-28724,Lost,Technology Innovators,Strategic Planning Retreat,Corporate,In-person,Full Package,Government,Government,Sales Call,Medium,2023-05-09,2023-05-30,10,2023-06-21,2023-06-22,1,43,50,50,62,1,Half Ballroom,1,1,11,1.0,42592.49,4,74.3,158.98,155.95,8091.76,2848.36,4645.54,15585.66,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2023,6,2,52.3,47.7,0,25.19,129.58,154.77,0.0,129.58,1,0.0,50,0,0,0,2,4,2,16,1,0,1,Classroom,2,0,1.79,1757.99,1425,3416,6269.01,2,0,0,0,100.0,0.52
L-202306-40689,Lost,Private Party,Smith-Johnson Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Cvent,High,2022-06-24,2022-07-16,15,2023-06-24,2023-06-25,1,365,19,19,24,1,Breakout Room,1,1,7,1.0,29845.76,3,72.2,166.62,154.65,2865.0,1938.65,3023.26,7826.91,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,6,4,68.6,31.4,1,124.54,125.46,250.0,250.0,125.46,1,0.0,19,0,0,0,1,5,2,16,0,0,1,Banquet,2,0,2.32,471.7,1276,4665,8019.64,3,0,0,0,100.0,0.6
L-202306-13515,Lost,Energy Solutions,Customer Advisory Board,Corporate,In-person,Rooms Only,Finance,Finance,Direct Inquiry,Medium,2023-02-18,2023-03-11,14,2023-06-25,2023-06-27,2,127,60,120,66,0,,0,0,7,0.0,0.0,1,70.9,170.27,159.72,19808.68,0.0,0.0,19808.68,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2023,6,3,56.7,43.3,1,25.12,146.44,171.56,171.56,146.44,2,3.3,58,60,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202306-53910,Lost,Manufacturing Alliance,Town Hall Meeting,Corporate,In-person,Rooms Only,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,Medium,2023-03-20,2023-04-06,14,2023-06-25,2023-06-27,2,97,44,88,48,0,,0,1,3,0.0,0.0,4,66.2,165.44,152.51,12700.78,0.0,0.0,12700.78,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,6,3,74.9,25.1,1,98.63,150.46,249.09,249.09,150.46,2,15.9,37,44,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202306-34505,Lost,Global Industries,Town Hall Meeting,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,RFP,Medium,2023-04-22,2023-05-11,12,2023-06-26,2023-06-29,3,65,72,216,86,1,Half Ballroom,1,1,7,1.0,8637.09,4,71.2,162.67,165.76,34425.3,9823.47,19910.87,64159.64,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2023,6,3,54.4,45.6,1,129.48,141.41,270.89,195.16,141.41,2,3.6,67,72,66,0,2,3,2,8,1,0,1,Classroom,3,1,2.99,1422.39,1012,7668,10010.41,4,0,0,0,50.0,0.72
L-202306-80373,Lost,Nursing Council,Board Retreat,Association,In-person,Full Package,Other,Other,Cvent,Low,2022-10-17,2022-11-24,28,2023-06-26,2023-06-27,1,252,69,69,78,1,Half Ballroom,1,1,10,0.0,0.0,1,70.6,157.46,143.56,11238.79,2413.1,7427.35,21079.24,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2023,6,4,62.4,37.6,1,119.13,147.06,266.19,242.84,147.06,1,0.0,69,0,0,0,1,1,1,8,1,0,1,Classroom,0,0,0.01,1003.39,0,1650,2380.64,3,0,0,0,100.0,0.65
L-202306-22208,Lost,Accounting Institute,Certification Training,Association,In-person,Full Package,Healthcare,Healthcare,Referral,Low,2022-08-26,2022-10-04,26,2023-06-28,2023-06-30,2,306,29,58,37,1,Breakout Room,1,1,13,0.0,0.0,4,70.4,161.99,156.92,8631.79,4862.81,7202.16,20696.76,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2023,6,3,61.2,38.8,1,114.64,127.59,242.23,242.23,127.59,2,0.0,29,29,0,0,1,2,1,8,0,0,1,Classroom,1,0,1.26,568.24,646,2508,4069.06,3,0,0,0,0.0,0.93
L-202307-16637,Lost,Pharmaceutical Partners,Town Hall Meeting,Corporate,Hybrid,Full Package,Government,Government,Referral,Medium,2023-03-19,2023-04-12,14,2023-07-02,2023-07-05,3,105,50,150,68,1,Half Ballroom,1,1,10,0.0,0.0,4,65.5,164.46,157.35,24856.12,7268.28,14476.08,46600.48,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,7,2,60.6,39.4,0,24.28,129.17,153.45,0.0,153.45,2,5.7,46,50,43,0,1,2,1,12,1,0,1,Banquet,1,0,0.56,1158.9,55,4584,6440.6,4,1,0,1,50.0,0.57
L-202307-67067,Lost,Premier Tours,International Tour Package,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,Repeat Client,Medium,2023-05-17,2023-06-13,13,2023-07-03,2023-07-04,1,47,34,34,47,1,Half Ballroom,1,1,14,0.0,0.0,2,67.0,161.78,159.47,5332.0,909.45,1447.91,7689.36,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2023,7,2,70.8,29.2,1,38.42,142.34,180.76,180.76,180.76,1,0.0,34,0,0,0,1,7,3,24,1,0,1,Banquet,0,0,0.37,1347.45,0,27685,30095.94,5,0,0,0,50.0,0.39
L-202307-80968,Lost,HR Professionals Network,State Convention,Association,In-person,Meeting Only,Government,Government,RFP,Medium,2022-11-07,2022-12-10,25,2023-07-03,2023-07-05,2,238,0,0,149,1,Grand Ballroom,0,0,8,1.0,53028.13,2,64.0,159.64,0.0,0.0,6156.02,32580.17,38736.19,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2023,7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,5,3,36,1,0,1,Theater,3,1,2.57,2693.57,1126,5790,9257.77,2,0,0,0,0.0,0.62
L-202307-68856,Lost,Volunteer Network,Fraternity/Sorority Reunion,SMERF,In-person,Full Package,Education,Education,Referral,Medium,2023-04-21,2023-05-19,14,2023-07-04,2023-07-05,1,74,37,37,51,1,Half Ballroom,1,1,14,0.0,0.0,3,66.9,159.53,149.43,5727.96,1534.78,2630.6,9893.34,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2023,7,2,59.8,40.2,0,1.07,140.4,141.47,0.0,141.47,1,0.0,37,0,0,0,1,2,1,8,1,0,1,Theater,2,0,1.75,1283.07,237,2344,4084.31,2,0,0,0,100.0,0.42
L-202307-19725,Lost,TechCorp Solutions,Executive Offsite,Corporate,In-person,Full Package,Finance,Finance,Repeat Client,Medium,2023-04-09,2023-05-02,11,2023-07-09,2023-07-10,1,91,57,57,65,1,Half Ballroom,1,1,12,0.0,0.0,2,64.5,153.36,150.38,9519.2,2809.56,6544.11,18872.87,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,7,4,60.7,39.3,1,78.49,138.69,217.18,217.18,144.99,1,0.0,57,0,0,0,1,3,3,24,1,0,1,Classroom,2,0,1.85,898.11,1262,2058,7646.37,2,0,0,0,100.0,0.54
L-202307-33456,Lost,Faith Community,Youth Sports Tournament,SMERF,In-person,Rooms Only,SMERF,SMERF,Third-Party Planner,Low,2023-04-17,2023-05-11,21,2023-07-13,2023-07-15,2,87,47,94,51,0,,0,0,3,0.0,0.0,4,69.5,153.75,156.02,14968.01,0.0,0.0,14968.01,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,7,3,73.7,26.3,1,78.38,141.07,219.45,219.45,141.07,2,21.3,37,47,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202307-53449,Lost,Nursing Council,Policy Symposium,Association,In-person,Full Package,Education,Education,Website,Low,2022-12-17,2023-01-21,22,2023-07-13,2023-07-16,3,208,89,267,99,1,Half Ballroom,1,0,13,1.0,79113.23,2,63.0,157.11,154.64,42977.34,8839.27,31075.19,82891.8,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2023,7,2,63.4,36.6,0,137.69,146.47,284.16,0.0,146.47,2,2.9,88,89,83,0,2,4,2,8,1,0,1,Classroom,3,1,2.54,1850.28,1137,2376,5668.84,2,0,0,0,100.0,0.82
L-202307-28661,Lost,Social Event,Bar/Bat Mitzvah,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Cvent,Low,2022-07-16,2022-08-20,28,2023-07-16,2023-07-17,1,365,48,48,52,0,,1,0,7,0.0,0.0,4,63.8,155.68,145.94,7201.82,0.0,0.0,7201.82,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,7,4,64.6,35.4,1,150.29,133.01,283.3,220.24,133.01,1,0.0,48,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202307-18600,Lost,Family Celebration,Memorial Service Gathering,Wedding/Social,In-person,Full Package,Other,Other,RFP,Low,2022-07-17,2022-08-29,35,2023-07-17,2023-07-18,1,365,26,26,34,1,Breakout Room,1,0,8,0.0,0.0,4,60.5,158.89,164.01,3900.76,2619.18,4251.06,10771.0,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,7,2,72.6,27.4,0,150.17,136.1,286.27,0.0,136.1,1,0.0,26,0,0,0,1,2,2,16,0,0,1,Banquet,0,0,0.33,479.93,0,2742,3423.35,3,0,0,0,0.0,0.85
L-202307-74517,Lost,Energy Solutions,Sales Kickoff,Corporate,Hybrid,Full Package,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,Low,2023-05-16,2023-06-01,7,2023-07-19,2023-07-22,3,64,46,138,54,1,Half Ballroom,1,1,9,1.0,66558.45,4,62.3,159.47,150.35,19828.49,6651.76,14093.0,40573.25,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2023,7,2,53.0,47.0,1,36.33,144.05,180.38,180.38,144.05,2,5.4,40,46,42,0,1,3,2,8,1,0,1,Classroom,0,0,0.08,825.33,0,1467,2870.36,3,0,0,0,0.0,0.45
L-202307-34633,Lost,Family Celebration,Family Reunion Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2022-11-27,2023-01-11,38,2023-07-20,2023-07-21,1,235,26,26,30,1,Breakout Room,1,0,7,0.0,0.0,1,58.3,164.74,149.38,3932.52,2649.9,4212.35,10794.77,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,7,4,53.2,46.8,1,91.14,134.13,225.27,225.27,134.13,1,0.0,26,0,0,0,1,2,1,8,0,0,1,Banquet,0,0,0.2,537.74,0,7750,10803.24,5,0,0,0,50.0,0.75
L-202307-73273,Lost,Global Industries,Performance Review Summit,Corporate,Hybrid,Rooms Only,Professional Services,Professional Services,Website,Low,2023-05-19,2023-06-06,12,2023-07-20,2023-07-21,1,62,51,51,56,0,,1,1,6,0.0,0.0,2,66.0,160.62,160.94,7703.12,0.0,0.0,7703.12,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,7,3,58.5,41.5,1,55.63,167.18,222.81,222.81,222.81,1,0.0,51,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202307-21629,Lost,Pharmaceutical Partners,Management Training,Corporate,In-person,Rooms Only,Technology,Technology,Referral,Low,2023-06-09,2023-06-22,7,2023-07-21,2023-07-24,3,42,41,123,45,0,,0,1,6,0.0,0.0,3,66.3,149.85,156.09,17968.54,0.0,0.0,17968.54,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2023,7,4,60.1,39.9,1,117.16,126.25,243.41,243.41,126.25,2,9.8,40,41,32,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202307-99282,Lost,Private Party,Memorial Service Gathering,Wedding/Social,In-person,Meeting Only,Social,Social/Private,Referral,Medium,2022-07-29,2022-09-10,33,2023-07-21,2023-07-22,1,357,0,0,55,1,Half Ballroom,0,0,10,1.0,54425.3,1,66.4,160.63,0.0,0.0,3304.11,7261.31,10565.42,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2023,7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,2,1,12,1,0,1,Banquet,3,1,2.78,925.97,1352,4380,7302.96,5,1,0,1,0.0,0.46
L-202307-70091,Lost,Retail Corporation,New Hire Orientation,Corporate,In-person,Meeting Only,Trade/Manufacturing,Trade/Manufacturing,Referral,Low,2023-05-24,2023-06-12,12,2023-07-23,2023-07-26,3,60,0,0,99,1,Half Ballroom,1,1,7,0.0,0.0,3,64.5,148.97,0.0,0.0,9679.51,26081.18,35760.69,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,3,2,16,1,0,1,Classroom,2,0,2.26,881.0,923,6489,10582.28,3,0,0,0,100.0,0.82
L-202308-36201,Lost,Private Party,Smith-Johnson Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Website,Low,2022-12-19,2023-02-02,36,2023-08-02,2023-08-04,2,226,21,42,27,1,Breakout Room,1,0,9,0.0,0.0,3,70.8,165.17,150.61,6070.92,6080.09,7315.17,19466.18,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2023,8,3,66.3,33.7,1,140.76,141.77,282.53,181.4,141.77,2,23.8,16,21,0,0,1,2,2,16,0,0,1,Banquet,3,1,2.96,417.81,1378,0,3563.55,0,0,0,0,100.0,0.68
L-202308-16094,Lost,Veterans Group,School District Meeting,SMERF,In-person,Meeting Only,Government,Government,Referral,Low,2023-05-03,2023-05-19,10,2023-08-04,2023-08-05,1,93,0,0,40,1,Breakout Room,0,1,6,0.0,0.0,3,70.8,159.97,0.0,0.0,1306.05,2117.36,3423.41,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2023,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,7,3,24,0,0,1,Classroom,0,0,0.28,565.47,0,7728,9416.05,3,0,0,0,100.0,1.0
L-202308-88234,Lost,Regional Healthcare System,Performance Review Summit,Corporate,In-person,Full Package,Healthcare,Healthcare,Sales Call,Medium,2023-04-10,2023-04-26,8,2023-08-05,2023-08-06,1,117,25,25,33,1,Breakout Room,1,0,8,0.0,0.0,4,67.4,163.78,158.18,3803.3,2143.9,3185.36,9132.56,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,8,3,73.7,26.3,1,30.01,154.79,184.8,184.8,154.79,1,0.0,25,0,0,0,1,4,2,8,0,0,1,Classroom,0,0,0.07,540.99,0,2888,4963.43,1,0,0,0,50.0,0.82
L-202308-14234,Lost,Premier Tours,International Tour Package,Corporate,In-person,Full Package,Technology,Technology,Cvent,Medium,2023-06-20,2023-07-08,8,2023-08-07,2023-08-08,1,48,48,48,64,1,Half Ballroom,1,1,10,0.0,0.0,3,66.7,169.51,165.64,7539.72,908.53,1830.01,10278.26,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,8,2,70.7,29.3,0,159.74,130.1,289.84,0.0,130.1,1,0.0,48,0,0,0,2,4,3,36,1,0,1,Banquet,0,0,0.44,1770.65,0,8480,10641.14,5,1,0,1,0.0,0.53
L-202308-90439,Lost,Senior Adventures,Bird Watching Tour,Corporate,Hybrid,Rooms Only,Other,Other,Referral,Low,2023-05-22,2023-06-03,9,2023-08-08,2023-08-09,1,78,40,40,44,0,,1,0,3,1.0,6082.61,1,78.0,163.45,147.4,6562.37,0.0,0.0,6562.37,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2023,8,2,72.5,27.5,1,64.46,155.69,220.15,220.15,220.15,1,0.0,40,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
L-202308-48557,Lost,Industry Trade Group,Networking Summit,Association,Hybrid,Full Package,Government,Government,RFP,Medium,2023-01-14,2023-02-13,20,2023-08-13,2023-08-15,2,211,74,148,99,1,Half Ballroom,1,1,10,0.0,0.0,3,68.8,168.18,175.83,24676.39,4846.18,17336.79,46859.36,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2023,8,2,56.4,43.6,1,69.97,172.63,242.6,242.6,172.63,2,9.5,67,74,0,0,2,3,2,16,1,0,1,Classroom,2,0,1.73,1676.59,983,11805,14745.82,5,1,0,0,0.0,0.82
L-202308-60242,Lost,Private Party,Graduation Celebration,Wedding/Social,In-person,Rooms Only,Social,Social/Private,RFP,Medium,2023-03-17,2023-04-04,14,2023-08-14,2023-08-15,1,150,21,21,23,0,,0,0,4,0.0,0.0,2,67.2,166.6,159.81,3133.96,0.0,0.0,3133.96,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2023,8,3,65.9,34.1,1,95.38,143.67,239.05,239.05,143.67,1,0.0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
