geoid,lat,lon,mean_sign_post,local_moran_I,quadrant,p_approx
0618840,37.62571,-121.43779,0.333,0.0048,LL,0.0000
0618870,37.69021,-122.49627,0.333,0.0048,LL,0.0000
0619140,33.04702,-116.45907,0.333,0.0048,LL,0.0000
0619260,34.00226,-117.47333,0.333,0.0048,LL,0.0000
0619380,37.95715,-122.60121,0.333,0.0048,LL,0.0000
0619440,34.49151,-117.87318,0.333,0.0048,LL,0.0000
0619490,36.72381,-120.09198,0.333,0.0048,LL,0.0000
0619590,35.62288,-118.47883,0.333,0.0048,LL,0.0000
0619620,37.54729,-120.90714,0.333,0.0048,LL,0.0000
0619680,36.24202,-121.12267,0.333,0.0048,LL,0.0000
0619700,36.73719,-119.03465,0.333,0.0048,LL,0.0000
0619740,36.50112,-119.47131,0.333,0.0048,LL,0.0000
0619770,36.40237,-119.62001,0.333,0.0048,LL,0.0000
0619800,36.49500,-119.58751,0.333,0.0048,LL,0.0000
0620040,37.96517,-121.61230,0.333,0.0048,LL,0.0000
0620130,34.34652,-118.07942,0.333,0.0048,LL,0.0000
0620190,33.92696,-117.94336,0.333,0.0048,LL,0.0000
0620250,32.74876,-116.99583,0.333,0.0048,LL,0.0000
0620310,37.89701,-122.11429,0.333,0.0048,LL,0.0000
0620370,33.54698,-117.80338,0.333,0.0048,LL,0.0000
0620460,37.59783,-122.51286,0.333,0.0048,LL,0.0000
0620640,38.87058,-120.02665,0.333,0.0048,LL,0.0000
0620670,39.05732,-122.96851,0.333,0.0048,LL,0.0000
0620730,35.19004,-119.19169,0.333,0.0048,LL,0.0000
0620760,36.23286,-119.60923,0.333,0.0048,LL,0.0000
0620790,32.90719,-116.88175,0.333,0.0048,LL,0.0000
0620850,35.28247,-118.91266,0.333,0.0048,LL,0.0000
0620880,34.74077,-118.12195,0.333,0.0048,LL,0.0000
0620910,37.92414,-122.49937,0.333,0.0048,LL,0.0000
0621000,34.12111,-118.73917,0.333,0.0048,LL,0.0000
0621090,40.19430,-121.85649,0.333,0.0048,LL,0.0000
0621150,36.45786,-119.71921,0.333,0.0048,LL,0.0000
0621210,33.88925,-118.34609,0.333,0.0048,LL,0.0000
0621240,37.21596,-120.20163,0.333,0.0048,LL,0.0000
0621330,32.73508,-117.03673,0.333,0.0048,LL,0.0000
0621360,36.32039,-119.79239,0.333,0.0048,LL,0.0000
0621420,33.93903,-118.35759,0.333,0.0048,LL,0.0000
0621450,35.50397,-119.21554,0.333,0.0048,LL,0.0000
0621540,38.28263,-122.70952,0.333,0.0048,LL,0.0000
0621690,37.99957,-121.36220,0.333,0.0048,LL,0.0000
0621810,38.05492,-121.05183,0.333,0.0048,LL,0.0000
0621870,36.20825,-119.09182,0.333,0.0048,LL,0.0000
0621930,33.93444,-118.08253,0.333,0.0048,LL,0.0000
0621990,36.95460,-121.97553,0.333,0.0048,LL,0.0000
0622050,39.25974,-121.77633,0.333,0.0048,LL,0.0000
0622110,37.63968,-121.66336,0.333,0.0048,LL,0.0000
0622170,37.35680,-120.74654,0.333,0.0048,LL,0.0000
0622230,38.12055,-121.29952,0.333,0.0048,LL,0.0000
0622350,37.09373,-121.86242,0.333,0.0048,LL,0.0000
0622410,34.60665,-120.49553,0.333,0.0048,LL,0.0000
0622500,33.36734,-118.48071,0.333,0.0048,LL,0.0000
0622560,38.83084,-121.16178,0.333,0.0048,LL,0.0000
0622590,33.75924,-118.08010,0.333,0.0048,LL,0.0000
0622650,37.35678,-122.12914,0.333,0.0048,LL,0.0000
0622710,33.95146,-118.27602,0.333,0.0048,LL,0.0000
0622740,37.01361,-120.94659,0.333,0.0048,LL,0.0000
0622830,37.18883,-121.93799,0.333,0.0048,LL,0.0000
0622860,39.98864,-121.91494,0.333,0.0048,LL,0.0000
0622890,33.96255,-118.06801,0.333,0.0048,LL,0.0000
0623010,33.94838,-117.96050,0.333,0.0048,LL,0.0000
0623040,39.09078,-122.78505,0.333,0.0048,LL,0.0000
0623080,35.10336,-120.43290,0.333,0.0048,LL,0.0000
0623160,33.92376,-118.20043,0.333,0.0048,LL,0.0000
0623340,36.94192,-120.12386,0.333,0.0048,LL,0.0000
0623430,33.82266,-117.97532,0.333,0.0048,LL,0.0000
0623610,37.80829,-121.24167,0.333,0.0048,LL,0.0000
0623800,38.89527,-121.50835,0.333,0.0048,LL,0.0000
0623940,37.57434,-119.91172,0.333,0.0048,LL,0.0000
0624000,38.51861,-122.74874,0.333,0.0048,LL,0.0000
0624030,37.97768,-122.14972,0.333,0.0048,LL,0.0000
0624090,39.34672,-121.35234,0.333,0.0048,LL,0.0000
0624180,32.71219,-115.68246,0.333,0.0048,LL,0.0000
0624230,35.62290,-119.11620,0.333,0.0048,LL,0.0000
0624360,37.25109,-120.63064,0.333,0.0048,LL,0.0000
0624500,37.43765,-121.71668,0.333,0.0048,LL,0.0000
0624540,33.66597,-117.17302,0.333,0.0048,LL,0.0000
0624570,37.45588,-122.18335,0.333,0.0048,LL,0.0000
0624600,37.36801,-120.44219,0.333,0.0048,LL,0.0000
0624720,34.27659,-119.08335,0.333,0.0048,LL,0.0000
0624750,38.77379,-122.60716,0.333,0.0048,LL,0.0000
0624870,37.87906,-122.56853,0.333,0.0048,LL,0.0000
0624900,37.61930,-122.36457,0.333,0.0048,LL,0.0000
0625130,37.63029,-121.00439,0.333,0.0048,LL,0.0000
0625190,41.55126,-120.60332,0.333,0.0048,LL,0.0000
0625320,34.16646,-118.00279,0.333,0.0048,LL,0.0000
0625350,36.51891,-119.33109,0.333,0.0048,LL,0.0000
0625470,34.00780,-118.12940,0.333,0.0048,LL,0.0000
0625500,34.41685,-119.64031,0.333,0.0048,LL,0.0000
0625530,36.61320,-121.81123,0.333,0.0048,LL,0.0000
0625690,34.30823,-118.86584,0.333,0.0048,LL,0.0000
0625740,37.83197,-122.10592,0.333,0.0048,LL,0.0000
0625800,33.93367,-117.21566,0.333,0.0048,LL,0.0000
0625830,37.19646,-121.63093,0.333,0.0048,LL,0.0000
0625860,34.21512,-116.17692,0.333,0.0048,LL,0.0000
0625980,38.63253,-120.84402,0.333,0.0048,LL,0.0000
0626100,32.75033,-116.39144,0.333,0.0048,LL,0.0000
0626190,34.05677,-118.02151,0.333,0.0048,LL,0.0000
0626220,34.01473,-117.58588,0.333,0.0048,LL,0.0000
0626280,37.41403,-122.07068,0.333,0.0048,LL,0.0000
0626370,37.95704,-121.97668,0.333,0.0048,LL,0.0000
0626400,37.35020,-121.78395,0.333,0.0048,LL,0.0000
0626640,38.33819,-122.27630,0.333,0.0048,LL,0.0000
0626670,32.66979,-117.09773,0.333,0.0048,LL,0.0000
0626820,39.28383,-120.88871,0.333,0.0048,LL,0.0000
0626910,37.59427,-122.06012,0.333,0.0048,LL,0.0000
0627030,37.65148,-121.31031,0.333,0.0048,LL,0.0000
0627060,37.50425,-122.03191,0.333,0.0048,LL,0.0000
0627120,38.87558,-121.14475,0.333,0.0048,LL,0.0000
0627180,34.36913,-118.58001,0.333,0.0048,LL,0.0000
0627200,37.32601,-121.19366,0.333,0.0048,LL,0.0000
0627240,33.60718,-117.89916,0.333,0.0048,LL,0.0000
0627450,35.43117,-119.11705,0.333,0.0048,LL,0.0000
0627480,36.92517,-121.37093,0.333,0.0048,LL,0.0000
0627590,36.78093,-121.72013,0.333,0.0048,LL,0.0000
0627690,33.90411,-118.04435,0.333,0.0048,LL,0.0000
0627720,38.09858,-122.52545,0.333,0.0048,LL,0.0000
0627780,33.81602,-117.11152,0.333,0.0048,LL,0.0000
0627810,37.24825,-121.79211,0.333,0.0048,LL,0.0000
0627840,38.44263,-122.85313,0.333,0.0048,LL,0.0000
0627900,36.23265,-119.41188,0.333,0.0048,LL,0.0000
0627930,38.25054,-121.14357,0.333,0.0048,LL,0.0000
0628080,38.02962,-121.65394,0.333,0.0048,LL,0.0000
0628140,33.71839,-118.01780,0.333,0.0048,LL,0.0000
0628170,34.09180,-119.04142,0.333,0.0048,LL,0.0000
0628250,33.23681,-117.37823,0.333,0.0048,LL,0.0000
0628320,38.19988,-122.51241,0.333,0.0048,LL,0.0000
0628470,34.06194,-117.65747,0.333,0.0048,LL,0.0000
0628650,33.78282,-117.69754,0.333,0.0048,LL,0.0000
0628710,34.82178,-120.45897,0.333,0.0048,LL,0.0000
0628860,37.89005,-122.19480,0.333,0.0048,LL,0.0000
0629100,39.55675,-121.33920,0.333,0.0048,LL,0.0000
0629220,34.21070,-119.23291,0.333,0.0048,LL,0.0000
0629370,36.61081,-121.93285,0.333,0.0048,LL,0.0000
0629400,36.61246,-119.75947,0.333,0.0048,LL,0.0000
0629430,40.89175,-124.11128,0.333,0.0048,LL,0.0000
0629490,36.94307,-121.82830,0.333,0.0048,LL,0.0000
0629550,33.80686,-116.46844,0.333,0.0048,LL,0.0000
0629580,34.57893,-118.08316,0.333,0.0048,LL,0.0000
0629610,37.41052,-122.15156,0.333,0.0048,LL,0.0000
0629640,33.76366,-114.72517,0.333,0.0048,LL,0.0000
0629670,36.11236,-119.38513,0.333,0.0048,LL,0.0000
0629700,33.75407,-118.40098,0.333,0.0048,LL,0.0000
0629820,39.96554,-121.53369,0.333,0.0048,LL,0.0000
0629850,33.89202,-118.16110,0.333,0.0048,LL,0.0000
0629910,36.61715,-119.52772,0.333,0.0048,LL,0.0000
0629940,34.19625,-118.09459,0.333,0.0048,LL,0.0000
0630030,37.49754,-121.34257,0.333,0.0048,LL,0.0000
0630180,33.77370,-117.29371,0.333,0.0048,LL,0.0000
0630210,33.77370,-117.29371,0.333,0.0048,LL,0.0000
0630230,38.25677,-122.61727,0.333,0.0048,LL,0.0000
0630250,38.19883,-122.63429,0.333,0.0048,LL,0.0000
0630360,38.98175,-122.04760,0.333,0.0048,LL,0.0000
0630510,36.36048,-119.69935,0.333,0.0048,LL,0.0000
0630600,38.00279,-121.88937,0.333,0.0048,LL,0.0000
0630630,35.97151,-119.33091,0.333,0.0048,LL,0.0000
0630660,33.88370,-117.80298,0.333,0.0048,LL,0.0000
0630720,39.00915,-120.99486,0.333,0.0048,LL,0.0000
0630780,38.77767,-120.75449,0.333,0.0048,LL,0.0000
0630840,37.31807,-120.27163,0.333,0.0048,LL,0.0000
0630930,39.06254,-121.10772,0.333,0.0048,LL,0.0000
0630990,34.21356,-119.00601,0.333,0.0048,LL,0.0000
0631290,38.69933,-120.28405,0.333,0.0048,LL,0.0000
0631320,34.04837,-117.77584,0.333,0.0048,LL,0.0000
0631470,37.36519,-122.23272,0.333,0.0048,LL,0.0000
0631530,32.98264,-117.05919,0.333,0.0048,LL,0.0000
0631680,36.58357,-119.96097,0.333,0.0048,LL,0.0000
0631710,33.03164,-116.83658,0.333,0.0048,LL,0.0000
0631980,40.14840,-122.31041,0.333,0.0048,LL,0.0000
0632040,40.55364,-122.40153,0.333,0.0048,LL,0.0000
0632070,34.08529,-117.07631,0.333,0.0048,LL,0.0000
0632130,37.48594,-122.23259,0.333,0.0048,LL,0.0000
0632160,37.88677,-122.46262,0.333,0.0048,LL,0.0000
0632270,35.91801,-119.98776,0.333,0.0048,LL,0.0000
0632310,38.71944,-121.01795,0.333,0.0048,LL,0.0000
0632370,34.23977,-117.49934,0.333,0.0048,LL,0.0000
0632400,39.97347,-122.15767,0.333,0.0048,LL,0.0000
0632430,35.82911,-119.14039,0.333,0.0048,LL,0.0000
0632550,37.97303,-122.33100,0.333,0.0048,LL,0.0000
0632610,34.24040,-117.14195,0.333,0.0048,LL,0.0000
0632640,38.49062,-122.63231,0.333,0.0048,LL,0.0000
0632710,35.38139,-119.27195,0.333,0.0048,LL,0.0000
0632760,34.22325,-119.14114,0.333,0.0048,LL,0.0000
0632880,37.77890,-121.13419,0.333,0.0048,LL,0.0000
0633110,38.21505,-121.67580,0.333,0.0048,LL,0.0000
0633150,33.92331,-117.37784,0.333,0.0048,LL,0.0000
0633240,38.65510,-121.44731,0.333,0.0048,LL,0.0000
0633270,36.05496,-119.11636,0.333,0.0048,LL,0.0000
0633390,33.74434,-117.15814,0.333,0.0048,LL,0.0000
0633480,35.39617,-119.15993,0.333,0.0048,LL,0.0000
0633570,34.07901,-118.07314,0.333,0.0048,LL,0.0000
0633600,38.78352,-121.33566,0.333,0.0048,LL,0.0000
0633660,37.96262,-122.56831,0.333,0.0048,LL,0.0000
0633750,33.99095,-117.89343,0.333,0.0048,LL,0.0000
0633840,38.52661,-121.45451,0.333,0.0048,LL,0.0000
0633860,33.64343,-117.58541,0.333,0.0048,LL,0.0000
0633900,37.69962,-121.12305,0.333,0.0048,LL,0.0000
0633930,36.67968,-121.64719,0.333,0.0048,LL,0.0000
0634170,34.19885,-117.32917,0.333,0.0048,LL,0.0000
0634230,37.62641,-122.38576,0.333,0.0048,LL,0.0000
0634290,37.50105,-122.26643,0.333,0.0048,LL,0.0000
0634320,32.77379,-117.18779,0.333,0.0048,LL,0.0000
0634425,34.10021,-118.09518,0.333,0.0048,LL,0.0000
0634440,33.83891,-117.00077,0.333,0.0048,LL,0.0000
0634590,37.26239,-121.86585,0.333,0.0048,LL,0.0000
0634680,37.70808,-122.19721,0.333,0.0048,LL,0.0000
0634740,37.14087,-122.11528,0.333,0.0048,LL,0.0000
0634800,35.26117,-120.77961,0.333,0.0048,LL,0.0000
0634860,34.12320,-118.11026,0.333,0.0048,LL,0.0000
0634880,33.14371,-117.17971,0.333,0.0048,LL,0.0000
0634920,37.54632,-122.30079,0.333,0.0048,LL,0.0000
0635040,33.09163,-116.98386,0.333,0.0048,LL,0.0000
0635070,33.05700,-114.86322,0.333,0.0048,LL,0.0000
0635130,37.80467,-121.93653,0.333,0.0048,LL,0.0000
0635220,32.57444,-116.97905,0.333,0.0048,LL,0.0000
0635250,36.75972,-119.51593,0.333,0.0048,LL,0.0000
0635310,33.72115,-117.87545,0.333,0.0048,LL,0.0000
0635430,37.40169,-121.97339,0.333,0.0048,LL,0.0000
0635600,37.07959,-122.17449,0.333,0.0048,LL,0.0000
0635700,34.03273,-118.72955,0.333,0.0048,LL,0.0000
0635790,36.75104,-121.59177,0.333,0.0048,LL,0.0000
0635810,38.45477,-122.72067,0.333,0.0048,LL,0.0000
0635830,38.45711,-122.66343,0.333,0.0048,LL,0.0000
0635880,32.85737,-116.99819,0.333,0.0048,LL,0.0000
0635910,37.25164,-122.05506,0.333,0.0048,LL,0.0000
0635970,34.51328,-118.47826,0.333,0.0048,LL,0.0000
0636030,33.81440,-118.00665,0.333,0.0048,LL,0.0000
0636210,32.77815,-115.66683,0.333,0.0048,LL,0.0000
0636270,36.56479,-119.62651,0.333,0.0048,LL,0.0000
0636360,36.36127,-119.05126,0.333,0.0048,LL,0.0000
0636420,40.44721,-120.21400,0.333,0.0048,LL,0.0000
0636800,35.56036,-117.77395,0.333,0.0048,LL,0.0000
0636820,35.16454,-116.53106,0.333,0.0048,LL,0.0000
0636840,34.28788,-118.73203,0.333,0.0048,LL,0.0000
0636970,34.39979,-117.59913,0.333,0.0048,LL,0.0000
0636990,32.99081,-117.23532,0.333,0.0048,LL,0.0000
0637050,36.40132,-121.32857,0.333,0.0048,LL,0.0000
0637200,38.29082,-122.47032,0.333,0.0048,LL,0.0000
0637230,37.95530,-120.36328,0.333,0.0048,LL,0.0000
0637290,37.00139,-121.95206,0.333,0.0048,LL,0.0000
0637320,37.99020,-120.27034,0.333,0.0048,LL,0.0000
0637380,32.56734,-117.09917,0.333,0.0048,LL,0.0000
0637500,34.10897,-118.15662,0.333,0.0048,LL,0.0000
0637530,37.65510,-122.37623,0.333,0.0048,LL,0.0000
0637560,33.93332,-118.04528,0.333,0.0048,LL,0.0000
0637620,34.88915,-118.33747,0.333,0.0048,LL,0.0000
0637650,36.77556,-121.34584,0.333,0.0048,LL,0.0000
0637770,36.17278,-118.49209,0.333,0.0048,LL,0.0000
0637830,38.59549,-122.31996,0.333,0.0048,LL,0.0000
0637950,37.71857,-121.03231,0.333,0.0048,LL,0.0000
0638010,37.95539,-121.27026,0.333,0.0048,LL,0.0000
0638220,34.42177,-118.40014,0.333,0.0048,LL,0.0000
0638250,38.04065,-119.83727,0.333,0.0048,LL,0.0000
0638340,36.21801,-119.24979,0.333,0.0048,LL,0.0000
0638460,37.38974,-122.02476,0.333,0.0048,LL,0.0000
0638550,40.53640,-120.73704,0.333,0.0048,LL,0.0000
0638670,37.69795,-120.95423,0.333,0.0048,LL,0.0000
0638700,35.16112,-119.40535,0.333,0.0048,LL,0.0000
0638770,39.27947,-120.24637,0.333,0.0048,LL,0.0000
0638980,34.10804,-118.06509,0.333,0.0048,LL,0.0000
0639060,35.95972,-119.03079,0.333,0.0048,LL,0.0000
0639180,39.53411,-121.61535,0.333,0.0048,LL,0.0000
0639300,36.04771,-119.31364,0.333,0.0048,LL,0.0000
0639420,33.83096,-118.35676,0.333,0.0048,LL,0.0000
0639630,38.28222,-121.92471,0.333,0.0048,LL,0.0000
0639870,36.17271,-119.31154,0.333,0.0048,LL,0.0000
0639940,41.76730,-121.33884,0.333,0.0048,LL,0.0000
0640150,33.74214,-117.80002,0.333,0.0048,LL,0.0000
0640200,38.23969,-119.98251,0.333,0.0048,LL,0.0000
0640230,38.36452,-122.84793,0.333,0.0048,LL,0.0000
0640300,39.11073,-123.19537,0.333,0.0048,LL,0.0000
0640320,37.24147,-121.91986,0.333,0.0048,LL,0.0000
0640380,39.20264,-121.02249,0.333,0.0048,LL,0.0000
0640590,38.38967,-121.98836,0.333,0.0048,LL,0.0000
0640650,34.03447,-118.06012,0.333,0.0048,LL,0.0000
0640680,38.30363,-120.28392,0.333,0.0048,LL,0.0000
0641040,34.52308,-117.31199,0.333,0.0048,LL,0.0000
0641130,35.20145,-118.90533,0.333,0.0048,LL,0.0000
0641160,36.36851,-119.31289,0.333,0.0048,LL,0.0000
0641190,33.20364,-117.23897,0.333,0.0048,LL,0.0000
0641250,37.88915,-122.05443,0.333,0.0048,LL,0.0000
0641280,33.99956,-117.82629,0.333,0.0048,LL,0.0000
0641400,35.59028,-119.38047,0.333,0.0048,LL,0.0000
0641580,38.55884,-121.56642,0.333,0.0048,LL,0.0000
0641610,36.54627,-121.70095,0.333,0.0048,LL,0.0000
0641790,38.28852,-122.63638,0.333,0.0048,LL,0.0000
0641820,36.14193,-119.49640,0.333,0.0048,LL,0.0000
0641880,37.26585,-120.41857,0.333,0.0048,LL,0.0000
0642000,34.06055,-117.92351,0.333,0.0048,LL,0.0000
0642120,34.71881,-118.36837,0.333,0.0048,LL,0.0000
0642140,38.93614,-121.30329,0.333,0.0048,LL,0.0000
0642150,33.75557,-118.00771,0.333,0.0048,LL,0.0000
0642330,39.10610,-121.36818,0.333,0.0048,LL,0.0000
0642450,34.00204,-118.04584,0.333,0.0048,LL,0.0000
0642540,39.13466,-122.26169,0.333,0.0048,LL,0.0000
0642710,39.51639,-122.22002,0.333,0.0048,LL,0.0000
0642810,34.62714,-117.76418,0.333,0.0048,LL,0.0000
0642960,37.40401,-120.61738,0.333,0.0048,LL,0.0000
0643080,38.72019,-121.77105,0.333,0.0048,LL,0.0000
0643140,37.42329,-122.27961,0.333,0.0048,LL,0.0000
0643170,36.09114,-119.19245,0.333,0.0048,LL,0.0000
0643200,38.42229,-122.76302,0.333,0.0048,LL,0.0000
0643470,39.03422,-121.66331,0.333,0.0048,LL,0.0000
0643560,34.05118,-117.01309,0.333,0.0048,LL,0.0000
0684500,33.67746,-117.76513,0.333,0.0048,LL,0.0000
0691134,36.55577,-120.25725,0.333,0.0048,LL,0.0000
0691135,33.84314,-117.25886,0.333,0.0048,LL,0.0000
0900060,41.34425,-73.06983,1.000,0.5819,HH,0.0000
0900120,41.78716,-72.85205,1.000,0.5819,HH,0.0000
0900270,41.36978,-73.38950,1.000,0.5819,HH,0.0000
0900330,41.84377,-72.74100,1.000,0.5819,HH,0.0000
0900420,41.27995,-72.78595,1.000,0.5819,HH,0.0000
0900450,41.18739,-73.19576,1.000,0.5819,HH,0.0000
0900510,41.68158,-72.94075,1.000,0.5819,HH,0.0000
0900540,41.47040,-73.39476,1.000,0.5819,HH,0.0000
0900570,41.78724,-71.95740,1.000,0.5819,HH,0.0000
0900690,41.85873,-72.91086,1.000,0.5819,HH,0.0000
0900750,41.51183,-72.90362,1.000,0.5819,HH,0.0000
0900810,41.29513,-72.53004,1.000,0.5819,HH,0.0000
0900840,41.55727,-72.34425,1.000,0.5819,HH,0.0000
0900960,41.78021,-72.34376,1.000,0.5819,HH,0.0000
0900990,41.61640,-72.66155,1.000,0.5819,HH,0.0000
0901020,41.39874,-73.47810,1.000,0.5819,HH,0.0000
0901110,41.32612,-73.08257,1.000,0.5819,HH,0.0000
0901170,41.92972,-72.74538,1.000,0.5819,HH,0.0000
0901200,41.47666,-72.39212,1.000,0.5819,HH,0.0000
0901230,41.56774,-72.50954,1.000,0.5819,HH,0.0000
0901260,41.76070,-72.60765,1.000,0.5819,HH,0.0000
0901320,41.35607,-72.22984,1.000,0.5819,HH,0.0000
0901350,41.90401,-72.56447,1.000,0.5819,HH,0.0000
0901440,41.91415,-72.44557,1.000,0.5819,HH,0.0000
0901470,41.98399,-72.55555,1.000,0.5819,HH,0.0000
0901530,41.17594,-73.27205,1.000,0.5819,HH,0.0000
0901560,41.72977,-72.84203,1.000,0.5819,HH,0.0000
0901680,41.97148,-72.83016,1.000,0.5819,HH,0.0000
0901710,41.04537,-73.63402,1.000,0.5819,HH,0.0000
0901740,41.58477,-71.92109,1.000,0.5819,HH,0.0000
0901770,41.34772,-72.03134,1.000,0.5819,HH,0.0000
0901800,41.33903,-72.70609,1.000,0.5819,HH,0.0000
0901860,41.39733,-72.92223,1.000,0.5819,HH,0.0000
0902070,41.82990,-71.84910,1.000,0.5819,HH,0.0000
0902130,41.63296,-72.24009,1.000,0.5819,HH,0.0000
0902160,41.43113,-72.02030,1.000,0.5819,HH,0.0000
0902310,41.77524,-72.52443,1.000,0.5819,HH,0.0000
0902400,41.53678,-72.79454,1.000,0.5819,HH,0.0000
0902490,41.54861,-72.65678,1.000,0.5819,HH,0.0000
0902520,41.22509,-73.06111,1.000,0.5819,HH,0.0000
0902550,41.33924,-73.22283,1.000,0.5819,HH,0.0000
0902580,41.46390,-72.15557,1.000,0.5819,HH,0.0000
0902640,41.48778,-73.05155,1.000,0.5819,HH,0.0000
0902670,41.67655,-72.78616,1.000,0.5819,HH,0.0000
0902700,41.16039,-73.50011,1.000,0.5819,HH,0.0000
0902730,41.48032,-73.48686,1.000,0.5819,HH,0.0000
0902790,41.31081,-72.92495,1.000,0.5819,HH,0.0000
0902820,41.33296,-72.09618,1.000,0.5819,HH,0.0000
0902850,41.60127,-73.42281,1.000,0.5819,HH,0.0000
0902880,41.68699,-72.73084,1.000,0.5819,HH,0.0000
0902910,41.39950,-73.29398,1.000,0.5819,HH,0.0000
0902970,41.36225,-72.78346,1.000,0.5819,HH,0.0000
0903030,41.38147,-72.85637,1.000,0.5819,HH,0.0000
0903240,41.44403,-73.14823,1.000,0.5819,HH,0.0000
0903270,41.69361,-71.90078,1.000,0.5819,HH,0.0000
0903300,41.67399,-72.85443,1.000,0.5819,HH,0.0000
0903330,41.66639,-73.02652,1.000,0.5819,HH,0.0000
0903360,41.86804,-71.97226,1.000,0.5819,HH,0.0000
0903390,41.59883,-72.58907,1.000,0.5819,HH,0.0000
0903520,41.74557,-73.00908,1.000,0.5819,HH,0.0000
0903530,41.59673,-73.31267,1.000,0.5819,HH,0.0000
0903535,41.48146,-72.70381,1.000,0.5819,HH,0.0000
0903536,41.57891,-73.21329,1.000,0.5819,HH,0.0000
0903537,41.49195,-73.19383,1.000,0.5819,HH,0.0000
0903538,41.50843,-72.97095,1.000,0.5819,HH,0.0000
0903539,41.42454,-72.55945,1.000,0.5819,HH,0.0000
0903540,41.36239,-72.32375,1.000,0.5819,HH,0.0000
0903810,41.31767,-73.49984,1.000,0.5819,HH,0.0000
0903840,41.65662,-72.66178,1.000,0.5819,HH,0.0000
0903990,41.38547,-73.08364,1.000,0.5819,HH,0.0000
0904050,41.30458,-73.13922,1.000,0.5819,HH,0.0000
0904110,41.87253,-72.82844,1.000,0.5819,HH,0.0000
0904140,41.99263,-72.45373,1.000,0.5819,HH,0.0000
0904170,41.83809,-72.57784,1.000,0.5819,HH,0.0000
0904230,41.60716,-72.87876,1.000,0.5819,HH,0.0000
0904290,41.98388,-72.30757,1.000,0.5819,HH,0.0000
0904320,41.07961,-73.54608,1.000,0.5819,HH,0.0000
0904380,41.36351,-71.91137,1.000,0.5819,HH,0.0000
0904440,41.20569,-73.12799,1.000,0.5819,HH,0.0000
0904470,41.99991,-72.67875,1.000,0.5819,HH,0.0000
0904500,41.66494,-73.09632,1.000,0.5819,HH,0.0000
0904530,41.99029,-71.86702,1.000,0.5819,HH,0.0000
0904560,41.88302,-72.35887,1.000,0.5819,HH,0.0000
0904590,41.83407,-73.13141,1.000,0.5819,HH,0.0000
0904620,41.27289,-73.21190,1.000,0.5819,HH,0.0000
0904680,41.83756,-72.45904,1.000,0.5819,HH,0.0000
0904740,41.45866,-72.80452,1.000,0.5819,HH,0.0000
0904830,41.55850,-73.03668,1.000,0.5819,HH,0.0000
0904860,41.35169,-72.14683,1.000,0.5819,HH,0.0000
0904890,41.61725,-73.11436,1.000,0.5819,HH,0.0000
0904920,41.76657,-72.75494,1.000,0.5819,HH,0.0000
0904950,41.27212,-72.96750,1.000,0.5819,HH,0.0000
0905010,41.22741,-73.36706,1.000,0.5819,HH,0.0000
0905040,41.12083,-73.34346,1.000,0.5819,HH,0.0000
0905070,41.70248,-72.66930,1.000,0.5819,HH,0.0000
0905130,41.21128,-73.44098,1.000,0.5819,HH,0.0000
0905190,41.71447,-72.16867,1.000,0.5819,HH,0.0000
0905250,41.92779,-72.65162,1.000,0.5819,HH,0.0000
0905280,41.59503,-72.96851,1.000,0.5819,HH,0.0000
1000080,39.45464,-75.68962,1.000,0.5819,HH,0.0000
1000170,38.77774,-75.17889,1.000,0.5819,HH,0.0000
1000180,39.09959,-75.48891,1.000,0.5819,HH,0.0000
1000190,39.18527,-75.50463,1.000,0.5819,HH,0.0000
1000270,38.48387,-75.56387,1.000,0.5819,HH,0.0000
1000680,38.57963,-75.25345,1.000,0.5819,HH,0.0000
1000790,38.96624,-75.60175,1.000,0.5819,HH,0.0000
1000810,38.54764,-75.53819,1.000,0.5819,HH,0.0000
1001080,38.94325,-75.36257,1.000,0.5819,HH,0.0000
1001240,39.79311,-75.50684,1.000,0.5819,HH,0.0000
1001300,39.76500,-75.64094,1.000,0.5819,HH,0.0000
1001530,38.64356,-75.61473,1.000,0.5819,HH,0.0000
1001620,39.29449,-75.58232,1.000,0.5819,HH,0.0000
1001850,38.78417,-75.60124,1.000,0.5819,HH,0.0000
1100030,38.90424,-77.01652,1.000,0.5819,HH,0.0000
1300001,33.03448,-85.02836,1.000,0.5819,HH,0.0000
1300120,33.76291,-84.42267,1.000,0.5819,HH,0.0000
1300240,34.35192,-83.49844,1.000,0.5819,HH,0.0000
1300290,33.99201,-83.71230,1.000,0.5819,HH,0.0000
1300330,34.24336,-84.84525,1.000,0.5819,HH,0.0000
1300420,32.80899,-83.69406,1.000,0.5819,HH,0.0000
1300510,33.71076,-85.15190,1.000,0.5819,HH,0.0000
1300540,30.82293,-83.58191,1.000,0.5819,HH,0.0000
1300600,34.11856,-83.98861,1.000,0.5819,HH,0.0000
1300630,32.39448,-81.74144,1.000,0.5819,HH,0.0000
1300840,33.61869,-85.07385,1.000,0.5819,HH,0.0000
1300870,33.58218,-85.08253,1.000,0.5819,HH,0.0000
1300900,34.16458,-84.80170,1.000,0.5819,HH,0.0000
1300930,34.90021,-85.13939,1.000,0.5819,HH,0.0000
1301020,31.98040,-81.08518,1.000,0.5819,HH,0.0000
1301110,34.24432,-84.47506,1.000,0.5819,HH,0.0000
